split,scenario,phase,method,horizon,n,nwis,wis_kw,mae_kw,coverage50,coverage80,coverage90,width90_kw,events
development_evaluation,irradiance_first,background,rolling,2,473,0.07955855916048306,21.536501964742765,51.19171282272056,0.6892177589852009,0.8900634249471459,0.9556025369978859,142.815033194371,0
development_evaluation,irradiance_first,background,rolling,3,481,0.10045854792865,27.19412892428555,73.74056705405269,0.7713097713097713,0.8503118503118503,0.9397089397089398,153.9684905821665,0
development_evaluation,irradiance_first,background,rolling,4,489,0.10723295045349916,29.027959687762227,82.60533261758691,0.7014314928425358,0.8977505112474438,0.9447852760736196,159.3584756386792,0
development_evaluation,irradiance_first,outage,context,1,47,0.07941062009009649,21.496454858389118,35.90166771369365,0.6595744680851063,0.8297872340425532,1.0,188.88017993729338,8
development_evaluation,irradiance_first,outage,context,2,39,0.07950884479019066,21.52304428470461,38.0275641784763,0.7435897435897436,0.9743589743589743,1.0,173.46016621784815,8
development_evaluation,irradiance_first,outage,context,3,31,0.07692598245866834,20.823863451561518,39.74270891005605,0.8387096774193549,0.9354838709677419,1.0,157.01867272856344,8
development_evaluation,irradiance_first,outage,context,4,23,0.08071627259567384,21.849894991648906,60.08381304347826,0.8695652173913043,0.9565217391304348,1.0,135.7448785803038,8
development_evaluation,irradiance_first,outage,persistence,1,47,0.137406440205868,37.195923363728475,52.349279787234046,0.02127659574468085,0.3617021276595745,0.6808510638297872,103.38286382978724,8
development_evaluation,irradiance_first,outage,persistence,2,39,0.13182548911089734,35.6851599023199,55.6870094017094,0.07692307692307693,0.5897435897435898,0.8717948717948718,171.04473846153846,8
development_evaluation,irradiance_first,outage,persistence,3,31,0.13325698703424074,36.07266639016897,58.81883440860216,0.06451612903225806,0.7419354838709677,0.8709677419354839,208.5838494623656,8
development_evaluation,irradiance_first,outage,persistence,4,23,0.13346635767556086,36.12934302277433,62.19361739130434,0.21739130434782608,0.782608695652174,0.9130434782608695,240.30854492753625,8
development_evaluation,irradiance_first,outage,quantile_raw,1,47,0.07940767337294598,21.495657182056473,35.90166771369365,0.6595744680851063,0.8297872340425532,1.0,188.88017993729338,8
development_evaluation,irradiance_first,outage,quantile_raw,2,39,0.07950884479019066,21.52304428470461,38.0275641784763,0.7435897435897436,0.9743589743589743,1.0,173.46016621784815,8
development_evaluation,irradiance_first,outage,quantile_raw,3,31,0.07692598245866834,20.823863451561518,39.74270891005605,0.8387096774193549,0.9354838709677419,1.0,157.01867272856344,8
development_evaluation,irradiance_first,outage,quantile_raw,4,23,0.08071627259567384,21.849894991648906,60.08381304347826,0.8695652173913043,0.9565217391304348,1.0,135.7448785803038,8
development_evaluation,irradiance_first,outage,recovery,1,47,0.07940767337294598,21.495657182056473,35.90166771369365,0.6595744680851063,0.8297872340425532,1.0,188.88017993729338,8
development_evaluation,irradiance_first,outage,recovery,2,39,0.07950884479019066,21.52304428470461,38.0275641784763,0.7435897435897436,0.9743589743589743,1.0,173.46016621784815,8
development_evaluation,irradiance_first,outage,recovery,3,31,0.07692598245866834,20.823863451561518,39.74270891005605,0.8387096774193549,0.9354838709677419,1.0,157.01867272856344,8
development_evaluation,irradiance_first,outage,recovery,4,23,0.08071627259567384,21.849894991648906,60.08381304347826,0.8695652173913043,0.9565217391304348,1.0,135.7448785803038,8
development_evaluation,irradiance_first,outage,rolling,1,47,0.07940767337294598,21.495657182056473,35.90166771369365,0.6595744680851063,0.8297872340425532,1.0,188.88017993729338,8
development_evaluation,irradiance_first,outage,rolling,2,39,0.07950884479019066,21.52304428470461,38.0275641784763,0.7435897435897436,0.9743589743589743,1.0,173.46016621784815,8
development_evaluation,irradiance_first,outage,rolling,3,31,0.07692598245866834,20.823863451561518,39.74270891005605,0.8387096774193549,0.9354838709677419,1.0,157.01867272856344,8
development_evaluation,irradiance_first,outage,rolling,4,23,0.08071627259567384,21.849894991648906,60.08381304347826,0.8695652173913043,0.9565217391304348,1.0,135.7448785803038,8
development_evaluation,irradiance_first,recovery,context,1,83,0.07360846612683936,19.925811780535412,57.935086896791105,0.7228915662650602,0.891566265060241,0.963855421686747,122.9613642280106,8
development_evaluation,irradiance_first,recovery,context,2,83,0.07953650216619074,21.530531136387832,49.56154872226119,0.7228915662650602,0.9036144578313253,0.963855421686747,143.2481963522447,8
development_evaluation,irradiance_first,recovery,context,3,83,0.0993783432840432,26.901717526990495,73.84776233613918,0.7951807228915663,0.9036144578313253,0.9518072289156626,154.33337637371062,8
development_evaluation,irradiance_first,recovery,context,4,83,0.10192744858127524,27.591760330951207,81.06428855421686,0.7108433734939759,0.927710843373494,0.9518072289156626,158.38433505544123,8
development_evaluation,irradiance_first,recovery,persistence,1,83,0.062327890134605664,16.87215985943775,27.318096987951808,0.07228915662650602,0.7228915662650602,0.9036144578313253,109.02721405622489,8
development_evaluation,irradiance_first,recovery,persistence,2,83,0.10392279476235196,28.131900542168673,46.008309036144574,0.14457831325301204,0.6987951807228916,0.8795180722891566,159.36695883534136,8
development_evaluation,irradiance_first,recovery,persistence,3,83,0.13105910580948524,35.47769994262766,61.210963654618475,0.20481927710843373,0.7108433734939759,0.8795180722891566,187.8673937751004,8
development_evaluation,irradiance_first,recovery,persistence,4,83,0.14809915532095133,40.09044134538153,72.60562228915663,0.24096385542168675,0.6987951807228916,0.891566265060241,203.25454497991967,8
development_evaluation,irradiance_first,recovery,quantile_raw,1,83,0.07360846612683936,19.925811780535412,57.935086896791105,0.7228915662650602,0.891566265060241,0.963855421686747,122.9613642280106,8
development_evaluation,irradiance_first,recovery,quantile_raw,2,83,0.07953650216619074,21.530531136387832,49.56154872226119,0.7228915662650602,0.9036144578313253,0.963855421686747,143.2481963522447,8
development_evaluation,irradiance_first,recovery,quantile_raw,3,83,0.09937650031739409,26.90121863591858,73.84776233613918,0.7951807228915663,0.9036144578313253,0.9518072289156626,154.33337637371062,8
development_evaluation,irradiance_first,recovery,quantile_raw,4,83,0.10192744858127524,27.591760330951207,81.06428855421686,0.7108433734939759,0.927710843373494,0.9518072289156626,158.38433505544123,8
development_evaluation,irradiance_first,recovery,recovery,1,83,0.07360846612683936,19.925811780535412,57.935086896791105,0.7228915662650602,0.891566265060241,0.963855421686747,122.9613642280106,8
development_evaluation,irradiance_first,recovery,recovery,2,83,0.07953650216619074,21.530531136387832,49.56154872226119,0.7228915662650602,0.9036144578313253,0.963855421686747,143.2481963522447,8
development_evaluation,irradiance_first,recovery,recovery,3,83,0.09937650031739409,26.90121863591858,73.84776233613918,0.7951807228915663,0.9036144578313253,0.9518072289156626,154.33337637371062,8
development_evaluation,irradiance_first,recovery,recovery,4,83,0.10192744858127524,27.591760330951207,81.06428855421686,0.7108433734939759,0.927710843373494,0.9518072289156626,158.38433505544123,8
development_evaluation,irradiance_first,recovery,rolling,1,83,0.07360846612683936,19.925811780535412,57.935086896791105,0.7228915662650602,0.891566265060241,0.963855421686747,122.9613642280106,8
development_evaluation,irradiance_first,recovery,rolling,2,83,0.07953650216619074,21.530531136387832,49.56154872226119,0.7228915662650602,0.9036144578313253,0.963855421686747,143.2481963522447,8
development_evaluation,irradiance_first,recovery,rolling,3,83,0.09937650031739409,26.90121863591858,73.84776233613918,0.7951807228915663,0.9036144578313253,0.9518072289156626,154.33337637371062,8
development_evaluation,irradiance_first,recovery,rolling,4,83,0.10192744858127524,27.591760330951207,81.06428855421686,0.7108433734939759,0.927710843373494,0.9518072289156626,158.38433505544123,8
development_evaluation,irradiance_only,background,context,1,465,0.07389682890214967,20.003871583811915,57.92451482861167,0.7440860215053764,0.8946236559139785,0.956989247311828,119.72874010536114,0
development_evaluation,irradiance_only,background,context,2,473,0.07956418687498444,21.538025387058287,51.19171282272056,0.6892177589852009,0.8900634249471459,0.9556025369978859,142.815033194371,0
development_evaluation,irradiance_only,background,context,3,481,0.10048063860154667,27.200108869438683,73.74056705405269,0.7713097713097713,0.8565488565488566,0.9397089397089398,153.98321658521758,0
development_evaluation,irradiance_only,background,context,4,489,0.10725694865429837,29.034456000718563,82.60533261758691,0.7034764826175869,0.8977505112474438,0.9447852760736196,159.36001855818523,0
development_evaluation,irradiance_only,background,persistence,1,465,0.06936711553800988,18.777678176139272,28.58342569892473,0.05806451612903226,0.6043010752688172,0.8043010752688172,83.48177548387098,0
development_evaluation,irradiance_only,background,persistence,2,473,0.11160280356407883,30.210878924796134,47.54501888653982,0.08879492600422834,0.6321353065539113,0.8181818181818182,135.6244284002819,0
development_evaluation,irradiance_only,background,persistence,3,481,0.13571318333520033,36.737558728838735,60.24005990990991,0.15384615384615385,0.6652806652806653,0.8253638253638254,169.80963257103258,0
development_evaluation,irradiance_only,background,persistence,4,489,0.14857221268023166,40.218497972538714,69.42779369461486,0.2167689161554192,0.7157464212678937,0.8445807770961146,193.54070061349694,0
development_evaluation,irradiance_only,background,quantile_raw,1,465,0.07387361637112691,19.997587951664052,57.92451482861167,0.7440860215053764,0.8946236559139785,0.956989247311828,119.72628730331812,0
development_evaluation,irradiance_only,background,quantile_raw,2,473,0.07947615098670088,21.514194072099933,51.19171282272056,0.6892177589852009,0.8900634249471459,0.9556025369978859,142.70835871620255,0
development_evaluation,irradiance_only,background,quantile_raw,3,481,0.10045299489287196,27.19262571750044,73.74056705405269,0.7713097713097713,0.8503118503118503,0.9397089397089398,153.9684905821665,0
development_evaluation,irradiance_only,background,quantile_raw,4,489,0.10723295045349916,29.027959687762227,82.60533261758691,0.7014314928425358,0.8977505112474438,0.9447852760736196,159.3584756386792,0
development_evaluation,irradiance_only,background,recovery,1,465,0.07390259371798882,20.005432119459574,57.92451482861167,0.7440860215053764,0.8946236559139785,0.956989247311828,119.74339738294609,0
development_evaluation,irradiance_only,background,recovery,2,473,0.07955893744014512,21.536604365047282,51.19171282272056,0.6892177589852009,0.8900634249471459,0.9556025369978859,142.815033194371,0
development_evaluation,irradiance_only,background,recovery,3,481,0.10045896287447607,27.19424125012067,73.74056705405269,0.7713097713097713,0.8503118503118503,0.9397089397089398,153.9684905821665,0
development_evaluation,irradiance_only,background,recovery,4,489,0.10723295045349916,29.027959687762227,82.60533261758691,0.7014314928425358,0.8977505112474438,0.9447852760736196,159.3584756386792,0
development_evaluation,irradiance_only,background,rolling,1,465,0.07390259371798882,20.005432119459574,57.92451482861167,0.7440860215053764,0.8946236559139785,0.956989247311828,119.74339738294609,0
development_evaluation,irradiance_only,background,rolling,2,473,0.07955855916048306,21.536501964742765,51.19171282272056,0.6892177589852009,0.8900634249471459,0.9556025369978859,142.815033194371,0
development_evaluation,irradiance_only,background,rolling,3,481,0.10045854792865,27.19412892428555,73.74056705405269,0.7713097713097713,0.8503118503118503,0.9397089397089398,153.9684905821665,0
development_evaluation,irradiance_only,background,rolling,4,489,0.10723295045349916,29.027959687762227,82.60533261758691,0.7014314928425358,0.8977505112474438,0.9447852760736196,159.3584756386792,0
development_evaluation,irradiance_only,outage,context,1,47,0.08733686010260222,23.642088029774417,66.84212368303201,0.7446808510638298,0.9574468085106383,0.9787234042553191,154.01975350892488,8
development_evaluation,irradiance_only,outage,context,2,39,0.07618618554166018,20.62360042612741,44.51121900665676,0.9230769230769231,0.9487179487179487,1.0,167.36631077606472,8
development_evaluation,irradiance_only,outage,context,3,31,0.07915844068544407,21.42818989354971,53.95987349287431,0.9032258064516129,1.0,1.0,164.5172738020768,8
development_evaluation,irradiance_only,outage,context,4,23,0.07485183641933604,20.262392118714267,60.08381304347826,0.7391304347826086,0.9565217391304348,1.0,130.06484381104966,8
development_evaluation,irradiance_only,outage,persistence,1,47,0.05987757281676946,16.208858961499494,25.64003794326241,0.02127659574468085,0.7021276595744681,0.851063829787234,92.22393156028369,8
development_evaluation,irradiance_only,outage,persistence,2,39,0.11470152395115453,31.04970253357753,49.00981239316239,0.0,0.6410256410256411,0.7948717948717948,162.45443034188034,8
development_evaluation,irradiance_only,outage,persistence,3,31,0.1550873831115439,41.98215460829493,67.12439301075268,0.03225806451612903,0.6451612903225806,0.7741935483870968,211.22427204301073,8
development_evaluation,irradiance_only,outage,persistence,4,23,0.17993612794373307,48.70870983436853,81.69694782608696,0.08695652173913043,0.6956521739130435,0.8260869565217391,256.8904971014493,8
development_evaluation,irradiance_only,outage,quantile_raw,1,47,0.08733686010260222,23.642088029774417,66.84212368303201,0.7446808510638298,0.9574468085106383,0.9787234042553191,154.01975350892488,8
development_evaluation,irradiance_only,outage,quantile_raw,2,39,0.07618618554166018,20.62360042612741,44.51121900665676,0.9230769230769231,0.9487179487179487,1.0,167.36631077606472,8
development_evaluation,irradiance_only,outage,quantile_raw,3,31,0.07915200233246525,21.42644703139834,53.95987349287431,0.9032258064516129,1.0,1.0,164.5172738020768,8
development_evaluation,irradiance_only,outage,quantile_raw,4,23,0.07485183641933604,20.262392118714267,60.08381304347826,0.7391304347826086,0.9565217391304348,1.0,130.06484381104966,8
