site,case_id,case_group,period,phase,method,horizon,n,nwis,nmae,coverage50,coverage80,coverage90,nwidth90,events
colorado,no_block_augmentation,sensitivity,warmup,outage,raw,3,29,0.029943606102561346,0.04952125197601982,0.06896551724137931,0.2413793103448276,0.6551724137931034,0.26751151718616967,4
colorado,no_block_augmentation,sensitivity,warmup,outage,raw,4,28,0.024141376565989695,0.030939736344001743,0.14285714285714285,0.75,0.8571428571428571,0.40944211722111323,4
colorado,no_block_augmentation,sensitivity,warmup,outage,recency,1,30,0.02450923984745073,0.021082011195656683,0.0,0.26666666666666666,0.5333333333333333,0.2931850083027664,4
colorado,no_block_augmentation,sensitivity,warmup,outage,recency,2,30,0.03309852228010222,0.014677620393738119,0.03333333333333333,0.16666666666666666,0.9,0.3779207298313719,4
colorado,no_block_augmentation,sensitivity,warmup,outage,recency,3,29,0.027556241439975003,0.04952125197601982,0.1724137931034483,0.5172413793103449,0.7241379310344828,0.2765927598696639,4
colorado,no_block_augmentation,sensitivity,warmup,outage,recency,4,28,0.023282769098241174,0.030939736344001743,0.4642857142857143,0.8571428571428571,0.9642857142857143,0.41108885672369044,4
colorado,no_block_augmentation,sensitivity,warmup,recovery_0_6,physical,1,4,0.009505423989325704,0.011360914016284083,0.0,0.5,0.75,0.13306958087350276,2
colorado,no_block_augmentation,sensitivity,warmup,recovery_0_6,physical,2,3,0.011501225553257055,0.007919158386368938,0.3333333333333333,1.0,1.0,0.1705353953235037,2
colorado,no_block_augmentation,sensitivity,warmup,recovery_0_6,physical,3,3,0.011997907799408377,0.010953840622741304,0.6666666666666666,0.6666666666666666,1.0,0.1957141115987906,2
colorado,no_block_augmentation,sensitivity,warmup,recovery_0_6,physical,4,3,0.01794963343002305,0.020406396513398883,0.3333333333333333,0.6666666666666666,1.0,0.3369011867956506,1
colorado,no_block_augmentation,sensitivity,warmup,recovery_0_6,physical_availability,1,4,0.009491682350287575,0.011360914016284083,0.0,0.5,0.75,0.13306815010907078,2
colorado,no_block_augmentation,sensitivity,warmup,recovery_0_6,physical_availability,2,3,0.01149568686460039,0.007919158386368938,0.3333333333333333,1.0,1.0,0.17046756682822298,2
colorado,no_block_augmentation,sensitivity,warmup,recovery_0_6,physical_availability,3,3,0.011978185179847438,0.010953840622741304,0.6666666666666666,0.6666666666666666,1.0,0.1957141115987906,2
colorado,no_block_augmentation,sensitivity,warmup,recovery_0_6,physical_availability,4,3,0.01795416451882188,0.020406396513398883,0.3333333333333333,0.6666666666666666,1.0,0.33692592670502525,1
colorado,no_block_augmentation,sensitivity,warmup,recovery_0_6,physical_recovery,1,4,0.009491682350287575,0.011360914016284083,0.0,0.5,0.75,0.13306815010907078,2
colorado,no_block_augmentation,sensitivity,warmup,recovery_0_6,physical_recovery,2,3,0.011497129941354033,0.007919158386368938,0.3333333333333333,1.0,1.0,0.1703974660488167,2
colorado,no_block_augmentation,sensitivity,warmup,recovery_0_6,physical_recovery,3,3,0.011976692871042244,0.010953840622741304,0.6666666666666666,0.6666666666666666,1.0,0.19508696935601297,2
colorado,no_block_augmentation,sensitivity,warmup,recovery_0_6,physical_recovery,4,3,0.01815721146754939,0.020406396513398883,0.3333333333333333,0.3333333333333333,1.0,0.33675345345475227,1
colorado,no_block_augmentation,sensitivity,warmup,recovery_0_6,raw,1,4,0.009852397534072962,0.011360914016284083,0.0,0.0,0.75,0.13152359309876874,2
colorado,no_block_augmentation,sensitivity,warmup,recovery_0_6,raw,2,3,0.01206625694481527,0.007919158386368938,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.16692719607394024,2
colorado,no_block_augmentation,sensitivity,warmup,recovery_0_6,raw,3,3,0.012192894408034618,0.010953840622741304,0.0,0.3333333333333333,0.6666666666666666,0.18551956668600758,2
colorado,no_block_augmentation,sensitivity,warmup,recovery_0_6,raw,4,3,0.01932498671326513,0.020406396513398883,0.0,0.0,0.6666666666666666,0.3350528162604142,1
colorado,no_block_augmentation,sensitivity,warmup,recovery_0_6,recency,1,4,0.009602704589882013,0.011360914016284083,0.0,0.25,0.75,0.13339093552335193,2
colorado,no_block_augmentation,sensitivity,warmup,recovery_0_6,recency,2,3,0.011612003758065188,0.007919158386368938,0.3333333333333333,1.0,1.0,0.16998773767921513,2
colorado,no_block_augmentation,sensitivity,warmup,recovery_0_6,recency,3,3,0.011887706652592466,0.010953840622741304,0.6666666666666666,1.0,1.0,0.19797008860364004,2
colorado,no_block_augmentation,sensitivity,warmup,recovery_0_6,recency,4,3,0.018084842894315823,0.020406396513398883,0.3333333333333333,0.6666666666666666,1.0,0.3372232088910904,1
colorado,no_block_augmentation,sensitivity,warmup,recovery_6_24,physical,1,36,0.00745289315074908,0.005146063718843758,0.3611111111111111,0.7777777777777778,1.0,0.2018695235988076,4
colorado,no_block_augmentation,sensitivity,warmup,recovery_6_24,physical,2,37,0.02154460096321241,0.025790624942565486,0.32432432432432434,0.6486486486486487,0.7837837837837838,0.3370897358518243,4
colorado,no_block_augmentation,sensitivity,warmup,recovery_6_24,physical,3,37,0.03530686205043836,0.04920055693409797,0.24324324324324326,0.5675675675675675,0.8108108108108109,0.3452468797695347,4
colorado,no_block_augmentation,sensitivity,warmup,recovery_6_24,physical,4,37,0.03808280372939117,0.06156167073983671,0.32432432432432434,0.5135135135135135,0.7837837837837838,0.43706038519734725,4
colorado,no_block_augmentation,sensitivity,warmup,recovery_6_24,physical_availability,1,36,0.0074556673077665935,0.005146063718843758,0.3055555555555556,0.7222222222222222,0.9722222222222222,0.20090859772949116,4
colorado,no_block_augmentation,sensitivity,warmup,recovery_6_24,physical_availability,2,37,0.021579869780565957,0.025790624942565486,0.2702702702702703,0.6216216216216216,0.7837837837837838,0.337089695544055,4
colorado,no_block_augmentation,sensitivity,warmup,recovery_6_24,physical_availability,3,37,0.03531217410868319,0.04920055693409797,0.24324324324324326,0.5405405405405406,0.8108108108108109,0.3451512813091751,4
colorado,no_block_augmentation,sensitivity,warmup,recovery_6_24,physical_availability,4,37,0.038026450100994515,0.06156167073983671,0.32432432432432434,0.5135135135135135,0.7837837837837838,0.43737648504527776,4
colorado,no_block_augmentation,sensitivity,warmup,recovery_6_24,physical_recovery,1,36,0.007456132807215336,0.005146063718843758,0.3888888888888889,0.75,1.0,0.20166448458102232,4
colorado,no_block_augmentation,sensitivity,warmup,recovery_6_24,physical_recovery,2,37,0.021555676151976656,0.025790624942565486,0.32432432432432434,0.6216216216216216,0.7837837837837838,0.33725858094520256,4
colorado,no_block_augmentation,sensitivity,warmup,recovery_6_24,physical_recovery,3,37,0.03531520926609274,0.04920055693409797,0.2702702702702703,0.5675675675675675,0.7837837837837838,0.3453123298451824,4
colorado,no_block_augmentation,sensitivity,warmup,recovery_6_24,physical_recovery,4,37,0.038049787064953725,0.06156167073983671,0.35135135135135137,0.5135135135135135,0.7837837837837838,0.43760258827267984,4
colorado,no_block_augmentation,sensitivity,warmup,recovery_6_24,raw,1,36,0.007488348596682314,0.005146063718843758,0.2222222222222222,0.5833333333333334,0.9444444444444444,0.1995035058339696,4
colorado,no_block_augmentation,sensitivity,warmup,recovery_6_24,raw,2,37,0.021997056052525842,0.025790624942565486,0.2702702702702703,0.43243243243243246,0.7027027027027027,0.336488460870795,4
colorado,no_block_augmentation,sensitivity,warmup,recovery_6_24,raw,3,37,0.038071196833682215,0.04920055693409797,0.1891891891891892,0.35135135135135137,0.5675675675675675,0.33509667453511066,4
colorado,no_block_augmentation,sensitivity,warmup,recovery_6_24,raw,4,37,0.039882407641486504,0.06156167073983671,0.16216216216216217,0.2702702702702703,0.7297297297297297,0.4344409119291495,4
colorado,no_block_augmentation,sensitivity,warmup,recovery_6_24,recency,1,36,0.007486842702387955,0.005146063718843758,0.4166666666666667,0.9166666666666666,1.0,0.20274253159484754,4
colorado,no_block_augmentation,sensitivity,warmup,recovery_6_24,recency,2,37,0.021541999374039954,0.025790624942565486,0.35135135135135137,0.7297297297297297,0.8378378378378378,0.33718239702622477,4
colorado,no_block_augmentation,sensitivity,warmup,recovery_6_24,recency,3,37,0.03581489564219807,0.04920055693409797,0.2972972972972973,0.5405405405405406,0.8108108108108109,0.3444016102253276,4
colorado,no_block_augmentation,sensitivity,warmup,recovery_6_24,recency,4,37,0.03851406756156077,0.06156167073983671,0.32432432432432434,0.4864864864864865,0.7837837837837838,0.4363739395521105,4
colorado,privileged_labels,diagnostic,evaluation,normal,physical,1,3093,0.01627875025838338,0.02858853587108463,0.5677335919818945,0.8516003879728419,0.9359844810863239,0.17190160544481872,0
colorado,privileged_labels,diagnostic,evaluation,normal,physical,2,3096,0.04216607303389947,0.08900697198917182,0.5529715762273901,0.8362403100775194,0.9395994832041343,0.4453368152750521,0
colorado,privileged_labels,diagnostic,evaluation,normal,physical,3,3097,0.05660810106635854,0.12366707174573864,0.5398773006134969,0.8517920568291896,0.9321924443009364,0.4644088515602924,0
colorado,privileged_labels,diagnostic,evaluation,normal,physical,4,3098,0.06861724204560107,0.15887870743840476,0.5464816010329244,0.8537766300839251,0.9331826985151711,0.4851171483638626,0
colorado,privileged_labels,diagnostic,evaluation,normal,physical_availability,1,3093,0.016276121250645162,0.02858853587108463,0.5599741351438733,0.8490139023601682,0.9369544131910766,0.17187554886340473,0
colorado,privileged_labels,diagnostic,evaluation,normal,physical_availability,2,3096,0.04215185211246739,0.08900697198917182,0.5539405684754521,0.8397932816537468,0.9431524547803618,0.44530760342517445,0
colorado,privileged_labels,diagnostic,evaluation,normal,physical_availability,3,3097,0.056589639617615324,0.12366707174573864,0.5460122699386503,0.852114949951566,0.9328382305456894,0.4645341892254541,0
colorado,privileged_labels,diagnostic,evaluation,normal,physical_availability,4,3098,0.06860471872966435,0.15887870743840476,0.5510006455777922,0.8573273079406069,0.9354422207876049,0.48537572574972443,0
colorado,privileged_labels,diagnostic,evaluation,normal,physical_recovery,1,3093,0.01627249725169582,0.02858853587108463,0.5635305528612997,0.8499838344649208,0.9369544131910766,0.17192761160371955,0
colorado,privileged_labels,diagnostic,evaluation,normal,physical_recovery,2,3096,0.04215557821913755,0.08900697198917182,0.5549095607235142,0.838501291989664,0.9441214470284238,0.44535603293410253,0
colorado,privileged_labels,diagnostic,evaluation,normal,physical_recovery,3,3097,0.05659688154388424,0.12366707174573864,0.5456893768162738,0.854052308685825,0.9341298030351953,0.464657644011245,0
colorado,privileged_labels,diagnostic,evaluation,normal,physical_recovery,4,3098,0.06861705642667738,0.15887870743840476,0.5535829567462879,0.856358941252421,0.934151065203357,0.48536943998788595,0
colorado,privileged_labels,diagnostic,evaluation,normal,raw,1,3093,0.02253133545155088,0.02858853587108463,0.07242159715486583,0.17361784675072744,0.3688975105075978,0.13631293382933926,0
colorado,privileged_labels,diagnostic,evaluation,normal,raw,2,3096,0.05203090358520269,0.08900697198917182,0.043281653746770024,0.1204780361757106,0.35239018087855295,0.4013495001555794,0
colorado,privileged_labels,diagnostic,evaluation,normal,raw,3,3097,0.07238016985186742,0.12366707174573864,0.05521472392638037,0.1559573781078463,0.3199870842751049,0.39961823821580156,0
colorado,privileged_labels,diagnostic,evaluation,normal,raw,4,3098,0.0873153717622634,0.15887870743840476,0.04712717882504842,0.1158812136862492,0.26242737249838605,0.40512002466361524,0
colorado,privileged_labels,diagnostic,evaluation,normal,recency,1,3093,0.01704024222525086,0.02858853587108463,0.5166505011315875,0.8040737148399612,0.9007436146136437,0.17199775071673587,0
colorado,privileged_labels,diagnostic,evaluation,normal,recency,2,3096,0.04296846327469541,0.08900697198917182,0.501937984496124,0.7910206718346253,0.9102067183462532,0.44538517200998445,0
colorado,privileged_labels,diagnostic,evaluation,normal,recency,3,3097,0.05809003932697436,0.12366707174573864,0.48821440103325797,0.7930255085566678,0.9005489183080401,0.46446061539531636,0
colorado,privileged_labels,diagnostic,evaluation,normal,recency,4,3098,0.07012187525945278,0.15887870743840476,0.48741123305358297,0.7995480955455132,0.9012265978050356,0.48414181809873447,0
colorado,privileged_labels,diagnostic,evaluation,outage,physical,1,297,0.06003187294842615,0.06473215516471477,0.2895622895622896,0.7171717171717171,0.9124579124579124,0.5235212938382491,46
colorado,privileged_labels,diagnostic,evaluation,outage,physical,2,293,0.08513498854552153,0.22363876382021736,0.5119453924914675,0.8430034129692833,0.9385665529010239,0.5068779605814291,45
colorado,privileged_labels,diagnostic,evaluation,outage,physical,3,292,0.07885649433341008,0.181348153032707,0.6301369863013698,0.8116438356164384,0.9486301369863014,0.49921435637548567,44
colorado,privileged_labels,diagnostic,evaluation,outage,physical,4,291,0.07722778508146343,0.20274989921611375,0.5945017182130584,0.8694158075601375,0.9450171821305842,0.5052015708658856,43
colorado,privileged_labels,diagnostic,evaluation,outage,physical_availability,1,297,0.05970245564629311,0.06473215516471477,0.32996632996632996,0.734006734006734,0.9191919191919192,0.5240927689341173,46
colorado,privileged_labels,diagnostic,evaluation,outage,physical_availability,2,293,0.08517562951630077,0.22363876382021736,0.5324232081911263,0.8361774744027304,0.931740614334471,0.5073072207143066,45
colorado,privileged_labels,diagnostic,evaluation,outage,physical_availability,3,292,0.07894544321744057,0.181348153032707,0.6027397260273972,0.8356164383561644,0.9486301369863014,0.49922168623786006,44
colorado,privileged_labels,diagnostic,evaluation,outage,physical_availability,4,291,0.0773277238441973,0.20274989921611375,0.5910652920962199,0.8591065292096219,0.9381443298969072,0.5046097221320222,43
colorado,privileged_labels,diagnostic,evaluation,outage,physical_recovery,1,297,0.05970245564629311,0.06473215516471477,0.32996632996632996,0.734006734006734,0.9191919191919192,0.5240927689341173,46
colorado,privileged_labels,diagnostic,evaluation,outage,physical_recovery,2,293,0.08517562951630077,0.22363876382021736,0.5324232081911263,0.8361774744027304,0.931740614334471,0.5073072207143066,45
colorado,privileged_labels,diagnostic,evaluation,outage,physical_recovery,3,292,0.07894544321744057,0.181348153032707,0.6027397260273972,0.8356164383561644,0.9486301369863014,0.49922168623786006,44
colorado,privileged_labels,diagnostic,evaluation,outage,physical_recovery,4,291,0.0773277238441973,0.20274989921611375,0.5910652920962199,0.8591065292096219,0.9381443298969072,0.5046097221320222,43
colorado,privileged_labels,diagnostic,evaluation,outage,raw,1,297,0.06855994603413659,0.06473215516471477,0.05723905723905724,0.16161616161616163,0.2895622895622896,0.48594247013901287,46
colorado,privileged_labels,diagnostic,evaluation,outage,raw,2,293,0.09605457758798051,0.22363876382021736,0.03754266211604096,0.11604095563139932,0.25597269624573377,0.4604323784542795,45
colorado,privileged_labels,diagnostic,evaluation,outage,raw,3,292,0.09585659013797902,0.181348153032707,0.07876712328767123,0.13356164383561644,0.22945205479452055,0.4304560677357588,44
colorado,privileged_labels,diagnostic,evaluation,outage,raw,4,291,0.09407187323201728,0.20274989921611375,0.05154639175257732,0.13058419243986255,0.30584192439862545,0.4235604958140759,43
colorado,privileged_labels,diagnostic,evaluation,outage,recency,1,297,0.06074452597186986,0.06473215516471477,0.2962962962962963,0.6767676767676768,0.898989898989899,0.5239932207861449,46
colorado,privileged_labels,diagnostic,evaluation,outage,recency,2,293,0.08556647736762038,0.22363876382021736,0.46757679180887374,0.8327645051194539,0.931740614334471,0.5086813081533128,45
colorado,privileged_labels,diagnostic,evaluation,outage,recency,3,292,0.07991715149715434,0.181348153032707,0.5753424657534246,0.7808219178082192,0.9212328767123288,0.49953897714835205,44
colorado,privileged_labels,diagnostic,evaluation,outage,recency,4,291,0.07827691597671434,0.20274989921611375,0.5498281786941581,0.8247422680412371,0.9312714776632303,0.5047028941730449,43
colorado,privileged_labels,diagnostic,evaluation,recovery_0_6,physical,1,132,0.016401842229763965,0.026513027533441372,0.6287878787878788,0.8712121212121212,0.946969696969697,0.17639649140768096,31
colorado,privileged_labels,diagnostic,evaluation,recovery_0_6,physical,2,128,0.03960487210266791,0.0801264617503534,0.5703125,0.8984375,0.953125,0.43396713576282414,31
colorado,privileged_labels,diagnostic,evaluation,recovery_0_6,physical,3,125,0.0519529317133566,0.10791168616347897,0.624,0.872,0.928,0.4742253093483345,34
colorado,privileged_labels,diagnostic,evaluation,recovery_0_6,physical,4,124,0.06289978870912233,0.1330465117890227,0.6451612903225806,0.8387096774193549,0.9193548387096774,0.5093274241785309,31
colorado,privileged_labels,diagnostic,evaluation,recovery_0_6,physical_availability,1,132,0.016401149135770968,0.026513027533441372,0.6136363636363636,0.8712121212121212,0.946969696969697,0.17625404873434314,31
colorado,privileged_labels,diagnostic,evaluation,recovery_0_6,physical_availability,2,128,0.03962437686989688,0.0801264617503534,0.5703125,0.8984375,0.9609375,0.433877815036377,31
colorado,privileged_labels,diagnostic,evaluation,recovery_0_6,physical_availability,3,125,0.051933755569816664,0.10791168616347897,0.624,0.872,0.936,0.4738273070152617,34
colorado,privileged_labels,diagnostic,evaluation,recovery_0_6,physical_availability,4,124,0.06289517577025151,0.1330465117890227,0.6370967741935484,0.8306451612903226,0.9193548387096774,0.50894651159024,31
colorado,privileged_labels,diagnostic,evaluation,recovery_0_6,physical_recovery,1,132,0.016429528609432673,0.026513027533441372,0.6212121212121212,0.8560606060606061,0.946969696969697,0.17636010353947187,31
colorado,privileged_labels,diagnostic,evaluation,recovery_0_6,physical_recovery,2,128,0.039635918236329254,0.0801264617503534,0.578125,0.8828125,0.9609375,0.4338005766566572,31
colorado,privileged_labels,diagnostic,evaluation,recovery_0_6,physical_recovery,3,125,0.05207300911773642,0.10791168616347897,0.608,0.856,0.928,0.4736482779786329,34
colorado,privileged_labels,diagnostic,evaluation,recovery_0_6,physical_recovery,4,124,0.06299796029407062,0.1330465117890227,0.6370967741935484,0.8467741935483871,0.9274193548387096,0.5088244115111806,31
colorado,privileged_labels,diagnostic,evaluation,recovery_0_6,raw,1,132,0.022028864857466045,0.026513027533441372,0.09848484848484848,0.1893939393939394,0.3787878787878788,0.14157389283132335,31
colorado,privileged_labels,diagnostic,evaluation,recovery_0_6,raw,2,128,0.04786855540167102,0.0801264617503534,0.03125,0.1484375,0.3515625,0.3934398651353199,31
colorado,privileged_labels,diagnostic,evaluation,recovery_0_6,raw,3,125,0.06666831299414741,0.10791168616347897,0.064,0.136,0.264,0.4110874432374694,34
colorado,privileged_labels,diagnostic,evaluation,recovery_0_6,raw,4,124,0.07968388098848941,0.1330465117890227,0.04032258064516129,0.10483870967741936,0.20967741935483872,0.43249675154226747,31
colorado,privileged_labels,diagnostic,evaluation,recovery_0_6,recency,1,132,0.01708680537733983,0.026513027533441372,0.5909090909090909,0.8257575757575758,0.9242424242424242,0.17669144963216724,31
colorado,privileged_labels,diagnostic,evaluation,recovery_0_6,recency,2,128,0.040260255970482564,0.0801264617503534,0.578125,0.828125,0.953125,0.43445192928963994,31
colorado,privileged_labels,diagnostic,evaluation,recovery_0_6,recency,3,125,0.05326462956873735,0.10791168616347897,0.536,0.816,0.912,0.4730232078838154,34
colorado,privileged_labels,diagnostic,evaluation,recovery_0_6,recency,4,124,0.06415734502942862,0.1330465117890227,0.5645161290322581,0.7661290322580645,0.8709677419354839,0.507024994687016,31
colorado,privileged_labels,diagnostic,evaluation,recovery_6_24,physical,1,435,0.017101254377649703,0.030072085689026175,0.5839080459770115,0.8689655172413793,0.9471264367816092,0.17646194700574977,46
colorado,privileged_labels,diagnostic,evaluation,recovery_6_24,physical,2,440,0.04427781827532165,0.09273338763644046,0.5886363636363636,0.8295454545454546,0.9386363636363636,0.4488350382075034,46
colorado,privileged_labels,diagnostic,evaluation,recovery_6_24,physical,3,443,0.05882126480790078,0.13238343962389257,0.5575620767494357,0.8848758465011287,0.9367945823927766,0.46497622996861526,46
colorado,privileged_labels,diagnostic,evaluation,recovery_6_24,physical,4,444,0.07079829543455278,0.16719866050092197,0.5382882882882883,0.8468468468468469,0.9324324324324325,0.48100211703599566,46
colorado,privileged_labels,diagnostic,evaluation,recovery_6_24,physical_availability,1,435,0.01709207561507489,0.030072085689026175,0.5724137931034483,0.8574712643678161,0.9448275862068966,0.17641733801840803,46
colorado,privileged_labels,diagnostic,evaluation,recovery_6_24,physical_availability,2,440,0.04427054370205615,0.09273338763644046,0.5909090909090909,0.8340909090909091,0.9409090909090909,0.448772561482348,46
colorado,privileged_labels,diagnostic,evaluation,recovery_6_24,physical_availability,3,443,0.05881644599029352,0.13238343962389257,0.5665914221218962,0.8848758465011287,0.9390519187358917,0.46515874563901044,46
colorado,privileged_labels,diagnostic,evaluation,recovery_6_24,physical_availability,4,444,0.07080299027973702,0.16719866050092197,0.5495495495495496,0.8423423423423423,0.9279279279279279,0.48121745691269496,46
colorado,privileged_labels,diagnostic,evaluation,recovery_6_24,physical_recovery,1,435,0.01710444240561514,0.030072085689026175,0.5747126436781609,0.8528735632183908,0.9402298850574713,0.17654794536073484,46
colorado,privileged_labels,diagnostic,evaluation,recovery_6_24,physical_recovery,2,440,0.044301877132156185,0.09273338763644046,0.5772727272727273,0.8295454545454546,0.9318181818181818,0.4486852857717388,46
colorado,privileged_labels,diagnostic,evaluation,recovery_6_24,physical_recovery,3,443,0.05888919190997864,0.13238343962389257,0.5507900677200903,0.873589164785553,0.9345372460496614,0.46536774218169064,46
colorado,privileged_labels,diagnostic,evaluation,recovery_6_24,physical_recovery,4,444,0.07085715598686868,0.16719866050092197,0.5382882882882883,0.8468468468468469,0.9324324324324325,0.48126340178924804,46
colorado,privileged_labels,diagnostic,evaluation,recovery_6_24,raw,1,435,0.02304329767764324,0.030072085689026175,0.07816091954022988,0.1793103448275862,0.3931034482758621,0.1415716680707556,46
colorado,privileged_labels,diagnostic,evaluation,recovery_6_24,raw,2,440,0.0538687542391711,0.09273338763644046,0.056818181818181816,0.125,0.3613636363636364,0.40493510133536537,46
colorado,privileged_labels,diagnostic,evaluation,recovery_6_24,raw,3,443,0.07402448087543428,0.13238343962389257,0.06997742663656885,0.18284424379232506,0.32505643340857787,0.40092536824550146,46
colorado,privileged_labels,diagnostic,evaluation,recovery_6_24,raw,4,444,0.08870409612560319,0.16719866050092197,0.06756756756756757,0.14864864864864866,0.30855855855855857,0.401399425963114,46
colorado,privileged_labels,diagnostic,evaluation,recovery_6_24,recency,1,435,0.017775948137275493,0.030072085689026175,0.5172413793103449,0.8206896551724138,0.9126436781609195,0.17650646100233636,46
colorado,privileged_labels,diagnostic,evaluation,recovery_6_24,recency,2,440,0.04499333464848973,0.09273338763644046,0.5318181818181819,0.7863636363636364,0.9113636363636364,0.44895447897565743,46
colorado,privileged_labels,diagnostic,evaluation,recovery_6_24,recency,3,443,0.06014152254447361,0.13238343962389257,0.4898419864559819,0.8397291196388262,0.909706546275395,0.46535779379675984,46
colorado,privileged_labels,diagnostic,evaluation,recovery_6_24,recency,4,444,0.07221806118036567,0.16719866050092197,0.47297297297297297,0.795045045045045,0.9144144144144144,0.48045026839647414,46
colorado,privileged_labels,diagnostic,warmup,normal,physical,1,220,0.008817539330480522,0.010430403760224766,0.38181818181818183,0.7272727272727273,0.9045454545454545,0.13187671830161854,0
colorado,privileged_labels,diagnostic,warmup,normal,physical,2,220,0.026981380356805827,0.030490320162845003,0.34545454545454546,0.6727272727272727,0.8636363636363636,0.4681771622331088,0
colorado,privileged_labels,diagnostic,warmup,normal,physical,3,221,0.03216359990932109,0.04129243898522743,0.3438914027149321,0.6787330316742082,0.832579185520362,0.46864076428548596,0
colorado,privileged_labels,diagnostic,warmup,normal,physical,4,222,0.0347725325609401,0.043264366746485323,0.3738738738738739,0.6936936936936937,0.8693693693693694,0.46580495074503747,0
colorado,privileged_labels,diagnostic,warmup,normal,physical_availability,1,220,0.00882140956514783,0.010430403760224766,0.37727272727272726,0.7318181818181818,0.9045454545454545,0.1319418869536788,0
colorado,privileged_labels,diagnostic,warmup,normal,physical_availability,2,220,0.02697135660632061,0.030490320162845003,0.34545454545454546,0.6727272727272727,0.8681818181818182,0.4682918766463278,0
colorado,privileged_labels,diagnostic,warmup,normal,physical_availability,3,221,0.032155175337618726,0.04129243898522743,0.3438914027149321,0.6877828054298643,0.8416289592760181,0.46872648307859743,0
colorado,privileged_labels,diagnostic,warmup,normal,physical_availability,4,222,0.03472303301877756,0.043264366746485323,0.3738738738738739,0.6936936936936937,0.8738738738738738,0.46622278152753405,0
colorado,privileged_labels,diagnostic,warmup,normal,physical_recovery,1,220,0.00877373086485352,0.010430403760224766,0.4090909090909091,0.759090909090909,0.9090909090909091,0.13221862204816215,0
colorado,privileged_labels,diagnostic,warmup,normal,physical_recovery,2,220,0.026944029239292927,0.030490320162845003,0.35454545454545455,0.6818181818181818,0.8681818181818182,0.4684794519604243,0
colorado,privileged_labels,diagnostic,warmup,normal,physical_recovery,3,221,0.0321172683017772,0.04129243898522743,0.37104072398190047,0.7104072398190046,0.8597285067873304,0.469032257409406,0
colorado,privileged_labels,diagnostic,warmup,normal,physical_recovery,4,222,0.03453003803753926,0.043264366746485323,0.4009009009009009,0.7432432432432432,0.8828828828828829,0.4669784638352383,0
colorado,privileged_labels,diagnostic,warmup,normal,raw,1,220,0.009701063413225903,0.010430403760224766,0.15454545454545454,0.39090909090909093,0.7,0.12668738282176248,0
colorado,privileged_labels,diagnostic,warmup,normal,raw,2,220,0.02866534540936746,0.030490320162845003,0.16363636363636364,0.35454545454545455,0.6363636363636364,0.45920027593354956,0
colorado,privileged_labels,diagnostic,warmup,normal,raw,3,221,0.03353321428947524,0.04129243898522743,0.19457013574660634,0.46153846153846156,0.6877828054298643,0.46088968266054214,0
colorado,privileged_labels,diagnostic,warmup,normal,raw,4,222,0.0372062302086377,0.043264366746485323,0.14864864864864866,0.3738738738738739,0.6171171171171171,0.45000144315742036,0
colorado,privileged_labels,diagnostic,warmup,normal,recency,1,220,0.00902397729014068,0.010430403760224766,0.38636363636363635,0.6727272727272727,0.8636363636363636,0.13129750440900642,0
colorado,privileged_labels,diagnostic,warmup,normal,recency,2,220,0.027315281252163325,0.030490320162845003,0.35,0.6090909090909091,0.8136363636363636,0.4676731664254185,0
colorado,privileged_labels,diagnostic,warmup,normal,recency,3,221,0.03246304890612803,0.04129243898522743,0.3574660633484163,0.6470588235294118,0.8235294117647058,0.4681705720187121,0
colorado,privileged_labels,diagnostic,warmup,normal,recency,4,222,0.0352684477613708,0.043264366746485323,0.35135135135135137,0.6666666666666666,0.8423423423423423,0.4641771730392874,0
colorado,privileged_labels,diagnostic,warmup,outage,physical,1,30,0.052978929005934344,0.02011010280606247,0.26666666666666666,0.5666666666666667,0.9,0.5780056829893223,4
colorado,privileged_labels,diagnostic,warmup,outage,physical,2,30,0.07113611715246829,0.13475676194785374,0.13333333333333333,0.6666666666666666,0.9333333333333333,0.5556211647668675,4
colorado,privileged_labels,diagnostic,warmup,outage,physical,3,29,0.04964488876584008,0.046183416286318744,0.41379310344827586,0.6206896551724138,0.8275862068965517,0.5085347373136978,4
colorado,privileged_labels,diagnostic,warmup,outage,physical,4,28,0.03943625364269038,0.04049192398812301,0.5357142857142857,0.8571428571428571,0.9285714285714286,0.4751218779465128,4
colorado,privileged_labels,diagnostic,warmup,outage,physical_availability,1,30,0.05289981938239032,0.02011010280606247,0.26666666666666666,0.6333333333333333,0.9,0.5781811185799938,4
colorado,privileged_labels,diagnostic,warmup,outage,physical_availability,2,30,0.07116421017421184,0.13475676194785374,0.13333333333333333,0.6666666666666666,0.9333333333333333,0.5549921816856873,4
colorado,privileged_labels,diagnostic,warmup,outage,physical_availability,3,29,0.049728401832384465,0.046183416286318744,0.41379310344827586,0.6551724137931034,0.8275862068965517,0.50814156447581,4
colorado,privileged_labels,diagnostic,warmup,outage,physical_availability,4,28,0.0394551815494445,0.04049192398812301,0.5,0.8571428571428571,0.9285714285714286,0.4745043697616539,4
colorado,privileged_labels,diagnostic,warmup,outage,physical_recovery,1,30,0.05289981938239032,0.02011010280606247,0.26666666666666666,0.6333333333333333,0.9,0.5781811185799938,4
