measured_on,metric_id,value,reason,source_year
2017-01-24 13:00:24,3015,0.0,off_quarter_hour_grid,2017
2017-01-26 21:27:07,3018,0.0,off_quarter_hour_grid,2017
2017-01-27 12:45:24,3015,0.0,off_quarter_hour_grid,2017
2017-01-27 12:45:24,3018,182.996,off_quarter_hour_grid,2017
2017-01-27 12:45:24,3022,98633.305,off_quarter_hour_grid,2017
2017-01-27 21:24:29,3018,3.054,off_quarter_hour_grid,2017
2017-01-27 21:24:29,3022,98633.344,off_quarter_hour_grid,2017
2017-01-27 21:24:29,3015,0.0,off_quarter_hour_grid,2017
2017-01-28 21:15:24,3018,0.785,off_quarter_hour_grid,2017
2017-01-28 21:15:24,3022,98633.469,off_quarter_hour_grid,2017
2017-01-28 21:15:24,3015,0.02,off_quarter_hour_grid,2017
2017-01-29 21:27:06,3018,0.611,off_quarter_hour_grid,2017
2017-01-03 21:15:24,3015,0.02,off_quarter_hour_grid,2017
2017-01-03 21:15:24,3018,0.262,off_quarter_hour_grid,2017
2017-01-03 21:15:24,3022,98626.023,off_quarter_hour_grid,2017
2017-01-30 21:26:41,3015,0.02,off_quarter_hour_grid,2017
2017-01-30 21:26:41,3022,98633.828,off_quarter_hour_grid,2017
2017-01-31 21:24:13,3018,0.0,off_quarter_hour_grid,2017
2017-01-04 01:45:24,3018,0.262,off_quarter_hour_grid,2017
2017-01-04 01:45:24,3022,98626.086,off_quarter_hour_grid,2017
2017-01-04 21:27:29,3015,0.02,off_quarter_hour_grid,2017
2017-01-04 01:45:24,3015,0.02,off_quarter_hour_grid,2017
2017-01-04 21:27:29,3018,0.0,off_quarter_hour_grid,2017
