site,population,endpoint,method,nwis,nmae,coverage50,coverage80,coverage90,nwidth90,forecast_target_pairs,strata,min_events_per_stratum,min_cases_per_stratum,wis_kw,width90_kw
nist,exclude_bright_zero,recovery_0_6,physical_recovery,0.046480906227589866,0.08292576083314278,0.5075761742875627,0.8115090349168828,0.8990371961068678,0.37327449597121587,3724,28,29,127,12.582381315808576,101.04540605940814
nist,exclude_bright_zero,recovery_0_6,previous_day,0.07863780582043889,0.12784190430442896,0.5274126928191203,0.8605080479660511,0.9571853849502766,0.6568055150587783,3724,28,29,127,21.287254035592806,177.79725292641126
nist,exclude_bright_zero,recovery_0_6,raw,0.04690939800169237,0.08292576083314278,0.4310480216575527,0.7242724680153846,0.831471266481228,0.34245334791342025,3724,28,29,127,12.698374039058125,92.70212128016286
nist,exclude_bright_zero,recovery_0_6,recency,0.0464994574401082,0.08292576083314278,0.5108277839040831,0.8091415963026972,0.90047690085302,0.3718312131594389,3724,28,29,127,12.58740312903729,100.65470940226011
nist,exclude_bright_zero,recovery_0_6,rolling,0.04656129748045602,0.08292576083314278,0.5134504176937632,0.8078473442981033,0.8994402283205718,0.37131157893803046,3724,28,29,127,12.604143227959444,100.51404441852485
nist,exclude_bright_zero,recovery_0_6,single_imputation,0.04967977814065872,0.08149255102106792,0.5126673909548954,0.7437106259671432,0.8245320704258824,0.2725268041509653,3724,28,29,127,13.448315942676315,73.7730058836663
nist,exclude_bright_zero,recovery_6_24,aci_bounded,0.048370317336562885,0.08460214531691576,0.4702785453351484,0.756406368090167,0.8634479154305276,0.3563960184463996,12417,28,47,427,13.093844903007572,96.47640219344038
nist,exclude_bright_zero,recovery_6_24,carry_forward,0.05102663406233875,0.08781307261128142,0.3840914199638435,0.6673131355270915,0.7836016110831207,0.3455109193526645,12417,28,47,427,13.812909840675099,93.52980586876627
nist,exclude_bright_zero,recovery_6_24,geometric_persistence,0.06667845904694414,0.11297869793503112,0.5224651747678217,0.8120005287623925,0.91686835445506,0.4982079258676766,12417,28,47,427,18.049858864007778,134.86488553238004
nist,exclude_bright_zero,recovery_6_24,mask50,0.04831629014259436,0.08460214531691576,0.4773216344679474,0.7569414968413313,0.8649573949468063,0.355721494086601,12417,28,47,427,13.079219741600292,96.29380844924287
nist,exclude_bright_zero,recovery_6_24,mi_recency,0.053011472066450425,0.08655517445245232,0.49615076373112343,0.792538456091911,0.893806951829525,0.3496332006958024,12417,28,47,427,14.350205488388129,94.6457074283537
nist,exclude_bright_zero,recovery_6_24,multiple_imputation,0.05445358188322529,0.08655517445245232,0.5192242024927394,0.7429339644291081,0.8274591763823844,0.27408592830679207,12417,28,47,427,14.740584615789086,74.1950607926486
nist,exclude_bright_zero,recovery_6_24,persistence,0.09484665847737868,0.1878362671631185,0.5210747211322388,0.8214156950851415,0.919506824391544,0.6107074103117257,12417,28,47,427,25.674990449826407,165.31849597138415
nist,exclude_bright_zero,recovery_6_24,physical,0.048180865169468824,0.08460214531691576,0.4770051878743938,0.7628162421059549,0.8741615362792043,0.35804568549116084,12417,28,47,427,13.04256020137521,96.92296706245723
nist,exclude_bright_zero,recovery_6_24,physical_availability,0.04821337621897976,0.08460214531691576,0.4780304178949954,0.7679291290411555,0.8775147393241117,0.3599181934454747,12417,28,47,427,13.051360942477821,97.42985496569
nist,exclude_bright_zero,recovery_6_24,physical_recovery,0.04818373208413349,0.08460214531691576,0.48060345466323795,0.7649567694596043,0.8771761160292323,0.3595933565965749,12417,28,47,427,13.043336275174935,97.34192163069281
nist,exclude_bright_zero,recovery_6_24,previous_day,0.0929878156540928,0.15559493544053746,0.46459964930766023,0.8087579045269051,0.9075152845107608,0.629691570271303,12417,28,47,427,25.17180169756292,170.4575080724417
nist,exclude_bright_zero,recovery_6_24,raw,0.04916511631987345,0.08460214531691576,0.37960632688261287,0.6507355431546209,0.7919469638526466,0.32891708339849945,12417,28,47,427,13.308996987789742,89.0378544759738
nist,exclude_bright_zero,recovery_6_24,recency,0.04829811822014395,0.08460214531691576,0.4763365319856297,0.7543557949565549,0.8653601947150793,0.35482521060432637,12417,28,47,427,13.074300602192967,96.05118451059114
nist,exclude_bright_zero,recovery_6_24,rolling,0.04839581168628991,0.08460214531691576,0.47229364796747136,0.7576855738725925,0.8638341255287737,0.355341560789376,12417,28,47,427,13.100746223478678,96.19096050568409
nist,exclude_bright_zero,recovery_6_24,single_imputation,0.05448078852341359,0.08645130672691215,0.5185979565374317,0.7418285618201222,0.8265180246903814,0.272868183537359,12417,28,47,427,14.74794945328806,73.86541728356308
nist,recorded_ac,all,aci_bounded,0.04720171134962004,0.08400381558115859,0.4970462543991956,0.7991217320261438,0.8990777400703871,0.3636423801400307,127296,32,0,3978,12.777503262342144,98.4379923039063
nist,recorded_ac,all,carry_forward,0.04959720959348989,0.08852533925714387,0.39761657868275513,0.6871072146807441,0.823403720462544,0.34813563247482887,127296,32,0,3978,13.425964636957714,94.24031571093617
nist,recorded_ac,all,geometric_persistence,0.07073219669968112,0.12254231914482464,0.5067009175465058,0.8096640899949724,0.9124560080442433,0.4947728726687481,127296,32,0,3978,19.147205646603677,133.9350166314301
nist,recorded_ac,all,mask50,0.04712145081716446,0.08400381558115859,0.5024981146304676,0.8049506661639014,0.9026756535947713,0.36248974152061364,127296,32,0,3978,12.75577673620642,98.1259730296301
nist,recorded_ac,all,mi_recency,0.052221277076122403,0.08638173578270963,0.5026787958773253,0.8047464177978885,0.9021178984414279,0.3627268771719581,127296,32,0,3978,14.136299704506333,98.19016565044906
nist,recorded_ac,all,multiple_imputation,0.053713048943674076,0.08638173578270963,0.5227265585721468,0.7522467320261438,0.8306074032176973,0.2851969084722984,127296,32,0,3978,14.540122349052572,77.20280312345118
nist,recorded_ac,all,persistence,0.09745632215486974,0.1951370224892284,0.4999685771744595,0.8059483408748115,0.9129587732528909,0.6049057916605232,127296,32,0,3978,26.381426407323236,163.74799780250362
nist,recorded_ac,all,physical,0.0470384093689501,0.08400381558115859,0.5030951483157365,0.8102218451483157,0.907184829059829,0.36565150236690375,127296,32,0,3978,12.733297416174793,98.98186169072083
nist,recorded_ac,all,physical_availability,0.047056121835570244,0.08400381558115859,0.505389014580191,0.8114394796380091,0.9081589366515836,0.36591439135125714,127296,32,0,3978,12.738092180888865,99.05302573878531
nist,recorded_ac,all,physical_recovery,0.04705715893702058,0.08400381558115859,0.5076750251382605,0.8107874560080442,0.9076011814982403,0.3661468823103545,127296,32,0,3978,12.73837292425147,99.11596104141297
nist,recorded_ac,all,previous_day,0.088388223869977,0.14659055257563008,0.4938882604323781,0.8142911010558069,0.9192354826546003,0.6420041508751346,127296,32,0,3978,23.926692201602773,173.79052364189894
nist,recorded_ac,all,raw,0.0476225951962146,0.08400381558115859,0.39233754399195575,0.680319884364002,0.8276850804424334,0.33548923776254985,127296,32,0,3978,12.89143651961529,90.81693666232223
nist,recorded_ac,all,recency,0.04712586422186828,0.08400381558115859,0.5015397184514832,0.8022718702865762,0.9021885997988939,0.3623460016735624,127296,32,0,3978,12.756971444859742,98.08706265303334
nist,recorded_ac,all,rolling,0.04720313422496121,0.08400381558115859,0.5002985168426345,0.799671631473102,0.8998475992961288,0.3625863328015278,127296,32,0,3978,12.777888434697,98.15212028937357
nist,recorded_ac,all,single_imputation,0.054586721889498424,0.08631346158491536,0.5158685268979386,0.7375172825540472,0.8147781548516843,0.27358443078792977,127296,32,0,3978,14.776625615487223,74.05930541429258
nist,recorded_ac,failure_recovery,aci_bounded,0.05209156845989095,0.09571002062550767,0.49165624155225635,0.7968019234403443,0.893049359195576,0.3936914215413556,24986,28,48,872,14.101187582092479,106.57226781124496
nist,recorded_ac,failure_recovery,carry_forward,0.055499259698762085,0.1013306910241972,0.39335155851621323,0.6882047579269939,0.8087188542330305,0.3711698325088107,24986,28,48,872,15.023649600454895,100.47567366013504
nist,recorded_ac,failure_recovery,geometric_persistence,0.08886252073560408,0.15124923899576795,0.4683613941423646,0.749678693216044,0.8591718032517823,0.47630785412519383,24986,28,48,872,24.055084363128024,128.93653611168997
nist,recorded_ac,failure_recovery,mask50,0.05201571404980888,0.09571002062550767,0.495540178125058,0.7990041303953558,0.8939938288611516,0.3927324026264589,24986,28,48,872,14.080653793283263,106.31266139098243
nist,recorded_ac,failure_recovery,mi_recency,0.05638204247199528,0.09578619121290197,0.4806706915674565,0.8036278742636739,0.9117327738762239,0.3930350736226722,24986,28,48,872,15.262618897169123,106.39459442965736
nist,recorded_ac,failure_recovery,multiple_imputation,0.05754463033188246,0.09578619121290197,0.5059996951527465,0.7493087580784267,0.8441215085885478,0.31794616416214866,24986,28,48,872,15.57733143084058,86.06802663869364
nist,recorded_ac,failure_recovery,persistence,0.10860540484614752,0.2083832235433052,0.4907899161827946,0.7684426761659413,0.8646451846091593,0.5757724431967537,24986,28,48,872,29.399483091852133,155.86160037336123
nist,recorded_ac,failure_recovery,physical,0.051958044320609416,0.09571002062550767,0.49375203150208563,0.8033227992168367,0.9002621781101346,0.3951255556186043,24986,28,48,872,14.065042597588969,106.96048790595619
nist,recorded_ac,failure_recovery,physical_availability,0.051967574023976344,0.09571002062550767,0.49529188559506443,0.8058698970167598,0.9019594614240098,0.3955344838043633,24986,28,48,872,14.067622288290396,107.07118476584114
nist,recorded_ac,failure_recovery,physical_recovery,0.05196050657932644,0.09571002062550767,0.4964718510342742,0.8033431515545378,0.9001025867283662,0.39512275678530406,24986,28,48,872,14.065709131023667,106.9597302617818
nist,recorded_ac,failure_recovery,previous_day,0.08667567265589723,0.14401167071391846,0.48898152377619375,0.823659563619872,0.9233893881787626,0.6407153519529126,24986,28,48,872,23.46310458795138,173.44164577365345
nist,recorded_ac,failure_recovery,raw,0.05253362779527054,0.09571002062550767,0.40413210267706595,0.7007638569688694,0.8265349592039284,0.3663253065180226,24986,28,48,872,14.220853044179735,99.16426047442872
nist,recorded_ac,failure_recovery,recency,0.052009609131650536,0.09571002062550767,0.49582016298764037,0.7977674004984898,0.8944502364056977,0.3922575319187716,24986,28,48,872,14.079001191937799,106.18411389041147
nist,recorded_ac,failure_recovery,rolling,0.05210211545294021,0.09571002062550767,0.4936069571519193,0.7964848881957052,0.8924473914901575,0.39265300405282016,24986,28,48,872,14.104042653110914,106.29116819709841
nist,recorded_ac,failure_recovery,single_imputation,0.06073497954939364,0.09545643809432595,0.4792781913095029,0.695115766078656,0.7811383288817944,0.2738765386268582,24986,28,48,872,16.440958964020858,74.1383790062905
nist,recorded_ac,outage,aci_bounded,0.0642631000420105,0.12843802377201138,0.5113422140647639,0.848600816661981,0.9301856408691339,0.4736099880014951,5955,20,45,295,17.39602118137224,128.20622375200472
nist,recorded_ac,outage,carry_forward,0.06898000914342423,0.1366213884907501,0.37465052238080976,0.6996047120678661,0.8229402231410339,0.42458381067620127,5955,20,45,295,18.67288847512494,114.93483755004767
nist,recorded_ac,outage,geometric_persistence,0.14345790036960068,0.2425631842687613,0.36740543913904267,0.5933369706932713,0.711630530690958,0.4193808424596174,5955,20,45,295,38.8340536300509,113.52639405381842
nist,recorded_ac,outage,mask50,0.06415212652214505,0.12843802377201138,0.5118512042557731,0.8524475649490387,0.9288217271824493,0.47201220276704714,5955,20,45,295,17.365980649544664,127.77370328903966
nist,recorded_ac,outage,mi_recency,0.07227621551107606,0.130671097756926,0.43440925361927574,0.8240660420122469,0.9349069580219176,0.51893210886756,5955,20,45,295,19.56517153884829,140.4749218704485
nist,recorded_ac,outage,multiple_imputation,0.07302240163618191,0.130671097756926,0.45999237027608436,0.7621138543761978,0.8823535269555902,0.4481573880284101,5955,20,45,295,19.767164122914444,121.31620493929061
nist,recorded_ac,outage,persistence,0.1442903294669871,0.26273429390200037,0.4237001298055093,0.6353218970499737,0.7277487352026777,0.4957818447166861,5955,20,45,295,39.05939218671341,134.20814536480694
nist,recorded_ac,outage,physical,0.06419760467763362,0.12843802377201138,0.5083186450411948,0.8534550163120539,0.9318176588552418,0.47446025423078614,5955,20,45,295,17.37829158623542,128.4363908202738
nist,recorded_ac,outage,physical_availability,0.06417807025489614,0.12843802377201138,0.5140138701605171,0.85164936212836,0.9305041067859786,0.47293829956587735,5955,20,45,295,17.373003618000382,128.024397692483
nist,recorded_ac,outage,physical_recovery,0.06417807025489614,0.12843802377201138,0.5140138701605171,0.85164936212836,0.9305041067859786,0.47293829956587735,5955,20,45,295,17.373003618000382,128.024397692483
nist,recorded_ac,outage,previous_day,0.08162754768451633,0.13576670753300407,0.5022484815465655,0.8279342911380494,0.9303550608211625,0.6496166047109715,5955,20,45,295,22.09657715819857,175.85121489525997
nist,recorded_ac,outage,raw,0.06422722296010568,0.12843802377201138,0.4256066393962488,0.764870935036742,0.8698567682760755,0.4478532545365101,5955,20,45,295,17.386309255300606,121.23387600303327
nist,recorded_ac,outage,recency,0.06415184306001445,0.12843802377201138,0.5136974562051939,0.8531227061919766,0.9301572901701863,0.47220972256919574,5955,20,45,295,17.36590391634591,127.82717189948129
nist,recorded_ac,outage,rolling,0.06424932461459236,0.12843802377201138,0.5123513336604715,0.845395246992152,0.9266439507979669,0.4728138562533474,5955,20,45,295,17.39229217317015,127.99071088778113
nist,recorded_ac,outage,single_imputation,0.08630712388491563,0.12982599074441198,0.3612218256101823,0.5452789434698057,0.6317852733254354,0.27668845680826154,5955,20,45,295,23.36333843564666,74.8995652579964
nist,recorded_ac,partial_restoration,aci_bounded,0.05030706016609137,0.0936553793463224,0.542856119221263,0.8590789824241372,0.9422678859971602,0.4167689770526395,2890,16,24,59,13.618121186960934,112.8193620881495
nist,recorded_ac,partial_restoration,carry_forward,0.05468205525345653,0.1034766129792226,0.45194497797298094,0.7242085261622845,0.8545072885778486,0.3891752157487727,2890,16,24,59,14.802432357110682,105.34973090319276
nist,recorded_ac,partial_restoration,geometric_persistence,0.09948901850962392,0.17206660905158602,0.40810420855925644,0.7019080594785274,0.8325699848576599,0.4618193166688049,2890,16,24,59,26.931677310555195,125.01448902224547
nist,recorded_ac,partial_restoration,mask50,0.05021308412741998,0.0936553793463224,0.5472754206477493,0.8626067527923644,0.9424185616268336,0.41463956718311373,2890,16,24,59,13.59268187329259,112.24293083646889
nist,recorded_ac,partial_restoration,mi_recency,0.047558467614826454,0.08068909731101055,0.507086534674965,0.8156908242962038,0.9285713698301208,0.3716584321521118,2890,16,24,59,12.87407718333352,100.60793758357666
nist,recorded_ac,partial_restoration,multiple_imputation,0.04827361197897753,0.08068909731101055,0.5450669872957088,0.7618595774841169,0.8644326986197841,0.2953322753284469,2890,16,24,59,13.067666762709218,79.94644693141058
nist,recorded_ac,partial_restoration,persistence,0.11801866371471906,0.22745526294312096,0.44596472160307826,0.7205577102214906,0.8279624285141971,0.5575373674069038,2890,16,24,59,31.947652267574448,150.92536535704886
nist,recorded_ac,partial_restoration,physical,0.050359604370873896,0.0936553793463224,0.5382016777710403,0.8661545734247466,0.9433074151243828,0.41734894802389333,2890,16,24,59,13.632344903195563,112.97636023006793
nist,recorded_ac,partial_restoration,physical_availability,0.0503050758116366,0.0936553793463224,0.5379520912369107,0.8628657771136585,0.9420676452801545,0.4152499131021173,2890,16,24,59,13.617584022210028,112.40815147674314
nist,recorded_ac,partial_restoration,physical_recovery,0.05031511622553909,0.0936553793463224,0.5383744124403668,0.8630811725938845,0.9422795096869342,0.41543143304464036,2890,16,24,59,13.62030196225343,112.45728892518414
nist,recorded_ac,partial_restoration,previous_day,0.07680015947160546,0.12425398195186563,0.5459803685526788,0.8387470533914897,0.9444138733172447,0.6452445705147928,2890,16,24,59,20.789803168963594,174.6677052383544
nist,recorded_ac,partial_restoration,raw,0.05018366263790268,0.0936553793463224,0.45806158714780676,0.7702932560186613,0.8917177395327727,0.3889114004871646,2890,16,24,59,13.584717476080254,105.27831611187545
nist,recorded_ac,partial_restoration,recency,0.050223980236450874,0.0936553793463224,0.5502307864526914,0.8632352838658107,0.9436869137610663,0.4152165588844373,2890,16,24,59,13.595631450007252,112.39912249001718
nist,recorded_ac,partial_restoration,rolling,0.050305242456518115,0.0936553793463224,0.5464924777622825,0.8553778276876103,0.9407841574689401,0.4155350598250395,2890,16,24,59,13.617629132979452,112.4853406946382
nist,recorded_ac,partial_restoration,single_imputation,0.04852759353916124,0.0800089233638054,0.5256457717410186,0.736324975619375,0.8345058719869884,0.27386554896712245,2890,16,24,59,13.136419571050947,74.13540410540004
nist,recorded_ac,recovery,aci_bounded,0.04796356600596361,0.08423275499442864,0.47921727995791036,0.7678011566050452,0.8713872211218398,0.3602285454614463,16141,28,47,576,12.983737317814349,97.5138672564135
nist,recorded_ac,recovery,carry_forward,0.05058222872334667,0.08770851454797345,0.39700313437044377,0.6788984269689967,0.7951871380773569,0.3479089799061746,16141,28,47,576,13.692609315409943,94.17896086060145
nist,recorded_ac,recovery,geometric_persistence,0.06643975720610414,0.1135740744307114,0.5127939869260818,0.8143898852507496,0.9193430459272097,0.4999781267304712,16141,28,47,576,17.98524227569239,135.34407890593855
nist,recorded_ac,recovery,mask50,0.047905859334623324,0.08423275499442864,0.4844186284421336,0.7692284299262744,0.8732464804957223,0.35968757795431855,16141,28,47,576,12.968116121882533,97.36742735223403
nist,recorded_ac,recovery,mi_recency,0.052011752261160074,0.08543680942042221,0.4939670246348106,0.7933297055101648,0.9004469873593574,0.35077317537648883,16141,28,47,576,14.079581337096032,94.95429857441552
nist,recorded_ac,recovery,multiple_imputation,0.05338250820574085,0.08543680942042221,0.5182667773926439,0.7423549214602074,0.8268538649211851,0.27403219049026534,16141,28,47,576,14.450644971294048,74.18051396571482
nist,recorded_ac,recovery,persistence,0.09380319848020531,0.18564347859742597,0.5192403578993701,0.8239294697876262,0.9215083491513301,0.6087232141542802,16141,28,47,576,25.392525828591577,164.78137407156365
nist,recorded_ac,recovery,physical,0.047785368027435215,0.08423275499442864,0.48423326129267424,0.7748012649239361,0.8816085269318589,0.3620343946148185,16141,28,47,576,12.935499125026713,98.00271062223136
nist,recorded_ac,recovery,physical_availability,0.047817119518429575,0.08423275499442864,0.48491476764738245,0.7796355327226211,0.884956633758356,0.3635145627946665,16141,28,47,576,12.944094253638886,98.40339214851622
nist,recorded_ac,recovery,physical_recovery,0.047802082998026844,0.08423275499442864,0.4865266559035515,0.775671147286182,0.882103699004154,0.3628251708040104,16141,28,47,576,12.940023867565866,98.2167737366456
nist,recorded_ac,recovery,previous_day,0.0897382813362024,0.14931941464634496,0.47854093164562184,0.8207058007345053,0.9188422859756266,0.6359040763574332,16141,28,47,576,24.29215275770999,172.13923346995716
nist,recorded_ac,recovery,raw,0.048656881847792335,0.08423275499442864,0.39130446462958374,0.6676196150037138,0.8009489938378586,0.33210628394002917,16141,28,47,576,13.171417916197385,89.9011710625659
nist,recorded_ac,recovery,recency,0.04789513161255986,0.08423275499442864,0.4839858901749608,0.7668744283169652,0.8733695212992766,0.3588203589044843,16141,28,47,576,12.965212127519953,97.1326711554439
nist,recorded_ac,recovery,rolling,0.04798481460904637,0.08423275499442864,0.48144791838601414,0.7691027026422932,0.8719455792137768,0.35909545934888654,16141,28,47,576,12.989489314668852,97.20714084574358
nist,recorded_ac,recovery,single_imputation,0.053385987909747405,0.08533186295226257,0.5169635120079228,0.742230376227614,0.8260472760377982,0.2727874594849814,16141,28,47,576,14.451586927168622,73.84356528258446
nist,recorded_ac,recovery_0_6,aci_bounded,0.0465529859198475,0.08292576083314278,0.510423776881652,0.8064844231133946,0.8983131141266755,0.37270610363183854,3724,28,29,127,12.601893288502719,100.89154225313868
nist,recorded_ac,recovery_0_6,carry_forward,0.04906589995838029,0.0872771204884957,0.440165952120826,0.7173020813506996,0.8338541576467545,0.3557392153097805,3724,28,29,127,13.282139118733543,96.29860558435757
nist,recorded_ac,recovery_0_6,geometric_persistence,0.06571571816698317,0.11581165240774906,0.4799876771648024,0.8221067444709569,0.9275819513290412,0.5056046583276228,3724,28,29,127,17.789244907802342,136.8671810092875
nist,recorded_ac,recovery_0_6,mask50,0.04648438143046302,0.08292576083314278,0.5094471334475263,0.8108635940757372,0.9013597055659928,0.37262274127463907,3724,28,29,127,12.583322053226338,100.8689760630448
nist,recorded_ac,recovery_0_6,mi_recency,0.04861737433727093,0.08160978546028722,0.48741671005850973,0.7961464905442949,0.9225249607750624,0.35456284309678804,3724,28,29,127,13.16072323309924,95.98016162630051
nist,recorded_ac,recovery_0_6,multiple_imputation,0.04976418552402063,0.08160978546028722,0.5163367205849505,0.7404636912808209,0.8248262788194431,0.2738642268820327,3724,28,29,127,13.471165021352384,74.13504621696626
nist,recorded_ac,recovery_0_6,persistence,0.09056059297060706,0.17899974564631346,0.5112923492490518,0.831395838962972,0.9275096587951789,0.6019034609128747,3724,28,29,127,24.514752517143332,162.93526686911517
nist,recorded_ac,recovery_0_6,physical,0.046418864947798406,0.08292576083314278,0.5096221074324573,0.8150811242598645,0.9069176932747466,0.37503665030701044,3724,28,29,127,12.565586741369028,101.52242123810773
nist,recorded_ac,recovery_0_6,physical_availability,0.046447093833401905,0.08292576083314278,0.5089072519549993,0.8189701852331615,0.9102884695715492,0.3752092287503421,3724,28,29,127,12.573228300701896,101.56913822271761
nist,recorded_ac,recovery_0_6,physical_recovery,0.046480906227589866,0.08292576083314278,0.5075761742875627,0.8115090349168828,0.8990371961068678,0.37327449597121587,3724,28,29,127,12.582381315808576,101.04540605940814
nist,recorded_ac,recovery_0_6,previous_day,0.07863780582043889,0.12784190430442896,0.5274126928191203,0.8605080479660511,0.9571853849502766,0.6568055150587783,3724,28,29,127,21.287254035592806,177.79725292641126
nist,recorded_ac,recovery_0_6,raw,0.04690939800169237,0.08292576083314278,0.4310480216575527,0.7242724680153846,0.831471266481228,0.34245334791342025,3724,28,29,127,12.698374039058125,92.70212128016286
nist,recorded_ac,recovery_0_6,recency,0.0464994574401082,0.08292576083314278,0.5108277839040831,0.8091415963026972,0.90047690085302,0.3718312131594389,3724,28,29,127,12.58740312903729,100.65470940226011
nist,recorded_ac,recovery_0_6,rolling,0.04656129748045602,0.08292576083314278,0.5134504176937632,0.8078473442981033,0.8994402283205718,0.37131157893803046,3724,28,29,127,12.604143227959444,100.51404441852485
nist,recorded_ac,recovery_0_6,single_imputation,0.04967977814065872,0.08149255102106792,0.5126673909548954,0.7437106259671432,0.8245320704258824,0.2725268041509653,3724,28,29,127,13.448315942676315,73.7730058836663
nist,recorded_ac,recovery_6_24,aci_bounded,0.048370317336562885,0.08460214531691576,0.4702785453351484,0.756406368090167,0.8634479154305276,0.3563960184463996,12417,28,47,427,13.093844903007572,96.47640219344038
nist,recorded_ac,recovery_6_24,carry_forward,0.05102663406233875,0.08781307261128142,0.3840914199638435,0.6673131355270915,0.7836016110831207,0.3455109193526645,12417,28,47,427,13.812909840675099,93.52980586876627
nist,recorded_ac,recovery_6_24,geometric_persistence,0.06667845904694414,0.11297869793503112,0.5224651747678217,0.8120005287623925,0.91686835445506,0.4982079258676766,12417,28,47,427,18.049858864007778,134.86488553238004
nist,recorded_ac,recovery_6_24,mask50,0.04831629014259436,0.08460214531691576,0.4773216344679474,0.7569414968413313,0.8649573949468063,0.355721494086601,12417,28,47,427,13.079219741600292,96.29380844924287
nist,recorded_ac,recovery_6_24,mi_recency,0.053011472066450425,0.08655517445245232,0.49615076373112343,0.792538456091911,0.893806951829525,0.3496332006958024,12417,28,47,427,14.350205488388129,94.6457074283537
nist,recorded_ac,recovery_6_24,multiple_imputation,0.05445358188322529,0.08655517445245232,0.5192242024927394,0.7429339644291081,0.8274591763823844,0.27408592830679207,12417,28,47,427,14.740584615789086,74.1950607926486
nist,recorded_ac,recovery_6_24,persistence,0.09484665847737868,0.1878362671631185,0.5210747211322388,0.8214156950851415,0.919506824391544,0.6107074103117257,12417,28,47,427,25.674990449826407,165.31849597138415
nist,recorded_ac,recovery_6_24,physical,0.048180865169468824,0.08460214531691576,0.4770051878743938,0.7628162421059549,0.8741615362792043,0.35804568549116084,12417,28,47,427,13.04256020137521,96.92296706245723
nist,recorded_ac,recovery_6_24,physical_availability,0.04821337621897976,0.08460214531691576,0.4780304178949954,0.7679291290411555,0.8775147393241117,0.3599181934454747,12417,28,47,427,13.051360942477821,97.42985496569
nist,recorded_ac,recovery_6_24,physical_recovery,0.04818373208413349,0.08460214531691576,0.48060345466323795,0.7649567694596043,0.8771761160292323,0.3595933565965749,12417,28,47,427,13.043336275174935,97.34192163069281
nist,recorded_ac,recovery_6_24,previous_day,0.0929878156540928,0.15559493544053746,0.46459964930766023,0.8087579045269051,0.9075152845107608,0.629691570271303,12417,28,47,427,25.17180169756292,170.4575080724417
nist,recorded_ac,recovery_6_24,raw,0.04916511631987345,0.08460214531691576,0.37960632688261287,0.6507355431546209,0.7919469638526466,0.32891708339849945,12417,28,47,427,13.308996987789742,89.0378544759738
nist,recorded_ac,recovery_6_24,recency,0.04829811822014395,0.08460214531691576,0.4763365319856297,0.7543557949565549,0.8653601947150793,0.35482521060432637,12417,28,47,427,13.074300602192967,96.05118451059114
nist,recorded_ac,recovery_6_24,rolling,0.04839581168628991,0.08460214531691576,0.47229364796747136,0.7576855738725925,0.8638341255287737,0.355341560789376,12417,28,47,427,13.100746223478678,96.19096050568409
nist,recorded_ac,recovery_6_24,single_imputation,0.05448078852341359,0.08645130672691215,0.5185979565374317,0.7418285618201222,0.8265180246903814,0.272868183537359,12417,28,47,427,14.74794945328806,73.86541728356308
