site,scenario,period,method,horizon,n,nwis,nmae,coverage50,coverage80,coverage90,nwidth90,events
colorado,clean,development_evaluation,recency,3,2180,0.05787419750689118,0.10723051388699752,0.4688073394495413,0.7738532110091743,0.8811926605504588,0.4096679321838592,0
colorado,clean,development_evaluation,recency,4,2180,0.060366588702870955,0.11583774251860435,0.4743119266055046,0.7724770642201835,0.8807339449541285,0.418444830842925,0
colorado,clean,development_evaluation,rolling,1,2182,0.0372155125212037,0.06327727028030243,0.46012832263978004,0.7745187901008249,0.884967919340055,0.29831263782119255,0
colorado,clean,development_evaluation,rolling,2,2181,0.050349734774444294,0.08947233216974493,0.4603392939018799,0.7666208161393856,0.8798716185236131,0.3935878639317432,0
colorado,clean,development_evaluation,rolling,3,2180,0.05822825815758403,0.10723051388699752,0.4651376146788991,0.7555045871559632,0.8655963302752293,0.40764777679875214,0
colorado,clean,development_evaluation,rolling,4,2180,0.060774459950617706,0.11583774251860435,0.4651376146788991,0.7536697247706422,0.8711009174311927,0.41590109614936843,0
colorado,clean,validation,aci_bounded,1,1921,0.03593200768494454,0.05691254826377017,0.5195210827693909,0.8178032274856846,0.9109838625715773,0.3026876339961665,0
colorado,clean,validation,aci_bounded,2,1921,0.048304361704642786,0.08231115894614606,0.5210827693909422,0.8209266007287871,0.9104633003643935,0.3938242136729152,0
colorado,clean,validation,aci_bounded,3,1921,0.055286331217485225,0.09753218831480309,0.5247267048412285,0.8230088495575221,0.9172306090577824,0.4223650926203059,0
colorado,clean,validation,aci_bounded,4,1921,0.05906395611767439,0.10697177935935805,0.5200416449765747,0.8245705361790734,0.9120249869859448,0.43436185617663314,0
colorado,clean,validation,mask50,1,1921,0.03593857401023993,0.05691254826377017,0.5127537740760021,0.812597605413847,0.9094221759500261,0.30083761974681694,0
colorado,clean,validation,mask50,2,1921,0.048323710570275576,0.08231115894614606,0.5163977095262884,0.8105153565851119,0.907339927121291,0.39181019468386097,0
colorado,clean,validation,mask50,3,1921,0.05531282479053998,0.09753218831480309,0.5262883914627798,0.8183237896928683,0.9130661114003124,0.4205783736170865,0
colorado,clean,validation,mask50,4,1921,0.05909170069225821,0.10697177935935805,0.5153565851119208,0.8152004164497657,0.9094221759500261,0.4335928360112684,0
colorado,clean,validation,physical,1,1921,0.035818371191687716,0.05691254826377017,0.5101509630400833,0.8183237896928683,0.9151483602290473,0.30458313401075376,0
colorado,clean,validation,physical,2,1921,0.04814319404495574,0.08231115894614606,0.5184799583550235,0.8276939094221759,0.9156689224362311,0.3949996931006252,0
colorado,clean,validation,physical,3,1921,0.055068767861223195,0.09753218831480309,0.5231650182196772,0.836022904737116,0.91827173347215,0.4235512218831344,0
colorado,clean,validation,physical,4,1921,0.058787249829489845,0.10697177935935805,0.510671525247267,0.829776158250911,0.91827173347215,0.4375042942368775,0
