phase,event_id,difference,contrast,site
recovery_0_6,39,-0.0023272675854623206,joint_gradual_minus_immediate__multiple_imputation_compact,colorado
recovery_0_6,40,0.004171683066087467,joint_gradual_minus_immediate__multiple_imputation_compact,colorado
recovery_0_6,41,0.0,joint_gradual_minus_immediate__multiple_imputation_compact,colorado
recovery_0_6,42,0.0004755291486033517,joint_gradual_minus_immediate__multiple_imputation_compact,colorado
recovery_0_6,45,0.005967838913734425,joint_gradual_minus_immediate__multiple_imputation_compact,colorado
recovery_0_6,46,0.0027105506635361895,joint_gradual_minus_immediate__multiple_imputation_compact,colorado
recovery_0_6,47,-0.000415687693198757,joint_gradual_minus_immediate__multiple_imputation_compact,colorado
recovery_0_6,48,4.799602134620412e-06,joint_gradual_minus_immediate__multiple_imputation_compact,colorado
recovery_0_6,49,-0.003910046553222641,joint_gradual_minus_immediate__multiple_imputation_compact,colorado
recovery_0_6,50,0.0003023499648235721,joint_gradual_minus_immediate__multiple_imputation_compact,colorado
recovery_0_6,51,-0.001876155338396442,joint_gradual_minus_immediate__multiple_imputation_compact,colorado
recovery_6_24,26,0.0,joint_gradual_minus_immediate__multiple_imputation_compact,colorado
recovery_6_24,27,0.0,joint_gradual_minus_immediate__multiple_imputation_compact,colorado
recovery_6_24,28,0.0,joint_gradual_minus_immediate__multiple_imputation_compact,colorado
recovery_6_24,29,0.0,joint_gradual_minus_immediate__multiple_imputation_compact,colorado
recovery_6_24,30,0.0,joint_gradual_minus_immediate__multiple_imputation_compact,colorado
recovery_6_24,31,0.0,joint_gradual_minus_immediate__multiple_imputation_compact,colorado
recovery_6_24,32,0.0,joint_gradual_minus_immediate__multiple_imputation_compact,colorado
recovery_6_24,33,0.0,joint_gradual_minus_immediate__multiple_imputation_compact,colorado
recovery_6_24,34,0.0,joint_gradual_minus_immediate__multiple_imputation_compact,colorado
recovery_6_24,35,0.0,joint_gradual_minus_immediate__multiple_imputation_compact,colorado
recovery_6_24,36,0.0,joint_gradual_minus_immediate__multiple_imputation_compact,colorado
recovery_6_24,37,0.0,joint_gradual_minus_immediate__multiple_imputation_compact,colorado
recovery_6_24,38,0.0,joint_gradual_minus_immediate__multiple_imputation_compact,colorado
recovery_6_24,39,0.0,joint_gradual_minus_immediate__multiple_imputation_compact,colorado
recovery_6_24,40,0.0,joint_gradual_minus_immediate__multiple_imputation_compact,colorado
recovery_6_24,41,0.0,joint_gradual_minus_immediate__multiple_imputation_compact,colorado
recovery_6_24,42,0.0,joint_gradual_minus_immediate__multiple_imputation_compact,colorado
recovery_6_24,43,0.0,joint_gradual_minus_immediate__multiple_imputation_compact,colorado
recovery_6_24,44,0.0,joint_gradual_minus_immediate__multiple_imputation_compact,colorado
recovery_6_24,45,0.0,joint_gradual_minus_immediate__multiple_imputation_compact,colorado
recovery_6_24,46,0.0,joint_gradual_minus_immediate__multiple_imputation_compact,colorado
recovery_6_24,47,0.0,joint_gradual_minus_immediate__multiple_imputation_compact,colorado
recovery_6_24,48,0.0,joint_gradual_minus_immediate__multiple_imputation_compact,colorado
recovery_6_24,49,0.0,joint_gradual_minus_immediate__multiple_imputation_compact,colorado
recovery_6_24,50,0.0,joint_gradual_minus_immediate__multiple_imputation_compact,colorado
recovery_6_24,51,0.0,joint_gradual_minus_immediate__multiple_imputation_compact,colorado
outage,26,0.0,joint_none_minus_immediate__multiple_imputation_compact,colorado
outage,27,0.0,joint_none_minus_immediate__multiple_imputation_compact,colorado
outage,28,0.0,joint_none_minus_immediate__multiple_imputation_compact,colorado
outage,29,0.0,joint_none_minus_immediate__multiple_imputation_compact,colorado
outage,30,0.0,joint_none_minus_immediate__multiple_imputation_compact,colorado
outage,31,0.0,joint_none_minus_immediate__multiple_imputation_compact,colorado
outage,32,0.0,joint_none_minus_immediate__multiple_imputation_compact,colorado
outage,33,0.0,joint_none_minus_immediate__multiple_imputation_compact,colorado
outage,34,0.0,joint_none_minus_immediate__multiple_imputation_compact,colorado
outage,35,0.0,joint_none_minus_immediate__multiple_imputation_compact,colorado
outage,36,0.0,joint_none_minus_immediate__multiple_imputation_compact,colorado
outage,37,0.0,joint_none_minus_immediate__multiple_imputation_compact,colorado
outage,38,0.0,joint_none_minus_immediate__multiple_imputation_compact,colorado
outage,39,0.0,joint_none_minus_immediate__multiple_imputation_compact,colorado
outage,40,0.0,joint_none_minus_immediate__multiple_imputation_compact,colorado
outage,41,0.0,joint_none_minus_immediate__multiple_imputation_compact,colorado
outage,42,0.0,joint_none_minus_immediate__multiple_imputation_compact,colorado
outage,43,0.0,joint_none_minus_immediate__multiple_imputation_compact,colorado
outage,44,0.0,joint_none_minus_immediate__multiple_imputation_compact,colorado
outage,45,0.0,joint_none_minus_immediate__multiple_imputation_compact,colorado
outage,46,0.0,joint_none_minus_immediate__multiple_imputation_compact,colorado
outage,47,0.0,joint_none_minus_immediate__multiple_imputation_compact,colorado
outage,48,0.0,joint_none_minus_immediate__multiple_imputation_compact,colorado
outage,49,0.0,joint_none_minus_immediate__multiple_imputation_compact,colorado
outage,50,0.0,joint_none_minus_immediate__multiple_imputation_compact,colorado
outage,51,0.0,joint_none_minus_immediate__multiple_imputation_compact,colorado
recovery_0_6,26,-0.0010337032033117973,joint_none_minus_immediate__multiple_imputation_compact,colorado
recovery_0_6,27,0.000503221043541492,joint_none_minus_immediate__multiple_imputation_compact,colorado
recovery_0_6,28,0.000205026113259478,joint_none_minus_immediate__multiple_imputation_compact,colorado
recovery_0_6,29,-0.00035542135950856254,joint_none_minus_immediate__multiple_imputation_compact,colorado
recovery_0_6,30,0.00017894124538345678,joint_none_minus_immediate__multiple_imputation_compact,colorado
recovery_0_6,31,0.00037361066104322815,joint_none_minus_immediate__multiple_imputation_compact,colorado
recovery_0_6,32,-0.0024571946891013075,joint_none_minus_immediate__multiple_imputation_compact,colorado
recovery_0_6,34,-0.0027677872516079748,joint_none_minus_immediate__multiple_imputation_compact,colorado
recovery_0_6,35,-0.00017502330036402286,joint_none_minus_immediate__multiple_imputation_compact,colorado
recovery_0_6,36,-0.006107724147658804,joint_none_minus_immediate__multiple_imputation_compact,colorado
recovery_0_6,37,0.0012272699780358125,joint_none_minus_immediate__multiple_imputation_compact,colorado
recovery_0_6,39,-0.0025011166406185485,joint_none_minus_immediate__multiple_imputation_compact,colorado
recovery_0_6,40,0.006483908756402187,joint_none_minus_immediate__multiple_imputation_compact,colorado
recovery_0_6,41,-0.0010822197868463265,joint_none_minus_immediate__multiple_imputation_compact,colorado
recovery_0_6,42,0.002814332223115923,joint_none_minus_immediate__multiple_imputation_compact,colorado
recovery_0_6,45,0.0012207080236435917,joint_none_minus_immediate__multiple_imputation_compact,colorado
recovery_0_6,46,0.004689040086403641,joint_none_minus_immediate__multiple_imputation_compact,colorado
recovery_0_6,47,-0.006793435409511302,joint_none_minus_immediate__multiple_imputation_compact,colorado
recovery_0_6,48,0.011222472773137798,joint_none_minus_immediate__multiple_imputation_compact,colorado
recovery_0_6,49,0.0066314019761727966,joint_none_minus_immediate__multiple_imputation_compact,colorado
recovery_0_6,50,-0.007636269226863805,joint_none_minus_immediate__multiple_imputation_compact,colorado
recovery_0_6,51,-0.001876155338396442,joint_none_minus_immediate__multiple_imputation_compact,colorado
recovery_6_24,26,0.00029061976295560006,joint_none_minus_immediate__multiple_imputation_compact,colorado
recovery_6_24,27,0.004693347618079991,joint_none_minus_immediate__multiple_imputation_compact,colorado
recovery_6_24,28,-0.002883739538137327,joint_none_minus_immediate__multiple_imputation_compact,colorado
recovery_6_24,29,-0.00286773106857426,joint_none_minus_immediate__multiple_imputation_compact,colorado
recovery_6_24,30,0.0028856357179735904,joint_none_minus_immediate__multiple_imputation_compact,colorado
recovery_6_24,31,-1.2973517181282058e-05,joint_none_minus_immediate__multiple_imputation_compact,colorado
recovery_6_24,32,0.0007320461202494732,joint_none_minus_immediate__multiple_imputation_compact,colorado
recovery_6_24,33,0.0006999757799997223,joint_none_minus_immediate__multiple_imputation_compact,colorado
recovery_6_24,34,-0.016655054918839847,joint_none_minus_immediate__multiple_imputation_compact,colorado
recovery_6_24,35,-0.005871894314216141,joint_none_minus_immediate__multiple_imputation_compact,colorado
recovery_6_24,36,-0.0018321817769889474,joint_none_minus_immediate__multiple_imputation_compact,colorado
recovery_6_24,37,-0.0034838472685582195,joint_none_minus_immediate__multiple_imputation_compact,colorado
recovery_6_24,38,0.005741125577092967,joint_none_minus_immediate__multiple_imputation_compact,colorado
recovery_6_24,39,0.0015517382787044844,joint_none_minus_immediate__multiple_imputation_compact,colorado
recovery_6_24,40,0.0007038932635373438,joint_none_minus_immediate__multiple_imputation_compact,colorado
recovery_6_24,41,-0.0071179686409310015,joint_none_minus_immediate__multiple_imputation_compact,colorado
recovery_6_24,42,-0.0001430534124341163,joint_none_minus_immediate__multiple_imputation_compact,colorado
recovery_6_24,43,0.00013660084964415832,joint_none_minus_immediate__multiple_imputation_compact,colorado
recovery_6_24,44,0.003109499816141799,joint_none_minus_immediate__multiple_imputation_compact,colorado
recovery_6_24,45,-0.0018266234788150899,joint_none_minus_immediate__multiple_imputation_compact,colorado
recovery_6_24,46,0.01461566518604087,joint_none_minus_immediate__multiple_imputation_compact,colorado
recovery_6_24,47,-0.006444213921760886,joint_none_minus_immediate__multiple_imputation_compact,colorado
recovery_6_24,48,-0.01786804361970972,joint_none_minus_immediate__multiple_imputation_compact,colorado
recovery_6_24,49,0.0005347630500961834,joint_none_minus_immediate__multiple_imputation_compact,colorado
recovery_6_24,50,0.009462932702138178,joint_none_minus_immediate__multiple_imputation_compact,colorado
recovery_6_24,51,-0.02819582054103715,joint_none_minus_immediate__multiple_imputation_compact,colorado
outage,26,0.0,joint_gradual_minus_immediate__persistence,colorado
outage,27,0.0,joint_gradual_minus_immediate__persistence,colorado
outage,28,0.0,joint_gradual_minus_immediate__persistence,colorado
outage,29,0.0,joint_gradual_minus_immediate__persistence,colorado
outage,30,0.0,joint_gradual_minus_immediate__persistence,colorado
outage,31,0.0,joint_gradual_minus_immediate__persistence,colorado
outage,32,0.0,joint_gradual_minus_immediate__persistence,colorado
outage,33,0.0,joint_gradual_minus_immediate__persistence,colorado
outage,34,0.0,joint_gradual_minus_immediate__persistence,colorado
outage,35,0.0,joint_gradual_minus_immediate__persistence,colorado
outage,36,0.0,joint_gradual_minus_immediate__persistence,colorado
outage,37,0.0,joint_gradual_minus_immediate__persistence,colorado
outage,38,0.0,joint_gradual_minus_immediate__persistence,colorado
outage,39,0.0,joint_gradual_minus_immediate__persistence,colorado
outage,40,0.0,joint_gradual_minus_immediate__persistence,colorado
outage,41,0.0,joint_gradual_minus_immediate__persistence,colorado
outage,42,0.0,joint_gradual_minus_immediate__persistence,colorado
outage,43,0.0,joint_gradual_minus_immediate__persistence,colorado
outage,44,0.0,joint_gradual_minus_immediate__persistence,colorado
outage,45,0.0,joint_gradual_minus_immediate__persistence,colorado
outage,46,0.0,joint_gradual_minus_immediate__persistence,colorado
outage,47,0.0,joint_gradual_minus_immediate__persistence,colorado
outage,48,0.0,joint_gradual_minus_immediate__persistence,colorado
outage,49,0.0,joint_gradual_minus_immediate__persistence,colorado
outage,50,0.0,joint_gradual_minus_immediate__persistence,colorado
outage,51,0.0,joint_gradual_minus_immediate__persistence,colorado
recovery_0_6,26,0.0,joint_gradual_minus_immediate__persistence,colorado
recovery_0_6,27,0.0,joint_gradual_minus_immediate__persistence,colorado
recovery_0_6,28,0.0,joint_gradual_minus_immediate__persistence,colorado
recovery_0_6,29,0.0,joint_gradual_minus_immediate__persistence,colorado
recovery_0_6,30,0.0,joint_gradual_minus_immediate__persistence,colorado
recovery_0_6,31,0.0,joint_gradual_minus_immediate__persistence,colorado
recovery_0_6,32,0.0,joint_gradual_minus_immediate__persistence,colorado
recovery_0_6,34,0.0,joint_gradual_minus_immediate__persistence,colorado
recovery_0_6,35,0.0,joint_gradual_minus_immediate__persistence,colorado
recovery_0_6,36,0.0,joint_gradual_minus_immediate__persistence,colorado
recovery_0_6,37,0.0,joint_gradual_minus_immediate__persistence,colorado
recovery_0_6,39,0.0,joint_gradual_minus_immediate__persistence,colorado
recovery_0_6,40,0.0,joint_gradual_minus_immediate__persistence,colorado
recovery_0_6,41,0.0,joint_gradual_minus_immediate__persistence,colorado
recovery_0_6,42,0.0,joint_gradual_minus_immediate__persistence,colorado
recovery_0_6,45,0.0,joint_gradual_minus_immediate__persistence,colorado
recovery_0_6,46,0.0,joint_gradual_minus_immediate__persistence,colorado
recovery_0_6,47,0.0,joint_gradual_minus_immediate__persistence,colorado
recovery_0_6,48,0.0,joint_gradual_minus_immediate__persistence,colorado
recovery_0_6,49,0.0,joint_gradual_minus_immediate__persistence,colorado
recovery_0_6,50,0.0,joint_gradual_minus_immediate__persistence,colorado
recovery_0_6,51,0.0,joint_gradual_minus_immediate__persistence,colorado
recovery_6_24,26,0.0,joint_gradual_minus_immediate__persistence,colorado
recovery_6_24,27,0.0,joint_gradual_minus_immediate__persistence,colorado
recovery_6_24,28,0.0,joint_gradual_minus_immediate__persistence,colorado
recovery_6_24,29,0.0,joint_gradual_minus_immediate__persistence,colorado
recovery_6_24,30,0.0,joint_gradual_minus_immediate__persistence,colorado
recovery_6_24,31,0.0,joint_gradual_minus_immediate__persistence,colorado
recovery_6_24,32,0.0,joint_gradual_minus_immediate__persistence,colorado
recovery_6_24,33,0.0,joint_gradual_minus_immediate__persistence,colorado
recovery_6_24,34,0.0,joint_gradual_minus_immediate__persistence,colorado
recovery_6_24,35,0.0,joint_gradual_minus_immediate__persistence,colorado
recovery_6_24,36,0.0,joint_gradual_minus_immediate__persistence,colorado
recovery_6_24,37,0.0,joint_gradual_minus_immediate__persistence,colorado
recovery_6_24,38,0.0,joint_gradual_minus_immediate__persistence,colorado
recovery_6_24,39,0.0,joint_gradual_minus_immediate__persistence,colorado
recovery_6_24,40,0.0,joint_gradual_minus_immediate__persistence,colorado
recovery_6_24,41,0.0,joint_gradual_minus_immediate__persistence,colorado
recovery_6_24,42,0.0,joint_gradual_minus_immediate__persistence,colorado
recovery_6_24,43,0.0,joint_gradual_minus_immediate__persistence,colorado
recovery_6_24,44,0.0,joint_gradual_minus_immediate__persistence,colorado
recovery_6_24,45,0.0,joint_gradual_minus_immediate__persistence,colorado
recovery_6_24,46,0.0,joint_gradual_minus_immediate__persistence,colorado
recovery_6_24,47,0.0,joint_gradual_minus_immediate__persistence,colorado
recovery_6_24,48,0.0,joint_gradual_minus_immediate__persistence,colorado
recovery_6_24,49,0.0,joint_gradual_minus_immediate__persistence,colorado
recovery_6_24,50,0.0,joint_gradual_minus_immediate__persistence,colorado
recovery_6_24,51,0.0,joint_gradual_minus_immediate__persistence,colorado
outage,26,0.0,joint_none_minus_immediate__persistence,colorado
outage,27,0.0,joint_none_minus_immediate__persistence,colorado
outage,28,0.0,joint_none_minus_immediate__persistence,colorado
outage,29,0.0,joint_none_minus_immediate__persistence,colorado
outage,30,0.0,joint_none_minus_immediate__persistence,colorado
outage,31,0.0,joint_none_minus_immediate__persistence,colorado
outage,32,0.0,joint_none_minus_immediate__persistence,colorado
outage,33,0.0,joint_none_minus_immediate__persistence,colorado
outage,34,0.0,joint_none_minus_immediate__persistence,colorado
outage,35,0.0,joint_none_minus_immediate__persistence,colorado
outage,36,0.0,joint_none_minus_immediate__persistence,colorado
outage,37,0.0,joint_none_minus_immediate__persistence,colorado
outage,38,0.0,joint_none_minus_immediate__persistence,colorado
outage,39,0.0,joint_none_minus_immediate__persistence,colorado
outage,40,0.0,joint_none_minus_immediate__persistence,colorado
outage,41,0.0,joint_none_minus_immediate__persistence,colorado
outage,42,0.0,joint_none_minus_immediate__persistence,colorado
outage,43,0.0,joint_none_minus_immediate__persistence,colorado
outage,44,0.0,joint_none_minus_immediate__persistence,colorado
outage,45,0.0,joint_none_minus_immediate__persistence,colorado
outage,46,0.0,joint_none_minus_immediate__persistence,colorado
outage,47,0.0,joint_none_minus_immediate__persistence,colorado
outage,48,0.0,joint_none_minus_immediate__persistence,colorado
outage,49,0.0,joint_none_minus_immediate__persistence,colorado
outage,50,0.0,joint_none_minus_immediate__persistence,colorado
outage,51,0.0,joint_none_minus_immediate__persistence,colorado
recovery_0_6,26,0.0,joint_none_minus_immediate__persistence,colorado
recovery_0_6,27,0.0,joint_none_minus_immediate__persistence,colorado
recovery_0_6,28,0.0,joint_none_minus_immediate__persistence,colorado
recovery_0_6,29,0.0,joint_none_minus_immediate__persistence,colorado
recovery_0_6,30,0.0,joint_none_minus_immediate__persistence,colorado
recovery_0_6,31,0.0,joint_none_minus_immediate__persistence,colorado
recovery_0_6,32,0.0,joint_none_minus_immediate__persistence,colorado
recovery_0_6,34,0.0,joint_none_minus_immediate__persistence,colorado
recovery_0_6,35,0.0,joint_none_minus_immediate__persistence,colorado
recovery_0_6,36,0.0,joint_none_minus_immediate__persistence,colorado
recovery_0_6,37,0.0,joint_none_minus_immediate__persistence,colorado
recovery_0_6,39,0.0,joint_none_minus_immediate__persistence,colorado
recovery_0_6,40,0.0,joint_none_minus_immediate__persistence,colorado
recovery_0_6,41,0.0,joint_none_minus_immediate__persistence,colorado
recovery_0_6,42,0.0,joint_none_minus_immediate__persistence,colorado
recovery_0_6,45,0.0,joint_none_minus_immediate__persistence,colorado
recovery_0_6,46,0.0,joint_none_minus_immediate__persistence,colorado
recovery_0_6,47,0.0,joint_none_minus_immediate__persistence,colorado
recovery_0_6,48,0.0,joint_none_minus_immediate__persistence,colorado
recovery_0_6,49,0.0,joint_none_minus_immediate__persistence,colorado
recovery_0_6,50,0.0,joint_none_minus_immediate__persistence,colorado
recovery_0_6,51,0.0,joint_none_minus_immediate__persistence,colorado
recovery_6_24,26,0.0,joint_none_minus_immediate__persistence,colorado
recovery_6_24,27,0.0,joint_none_minus_immediate__persistence,colorado
recovery_6_24,28,0.0,joint_none_minus_immediate__persistence,colorado
recovery_6_24,29,0.0,joint_none_minus_immediate__persistence,colorado
recovery_6_24,30,0.0,joint_none_minus_immediate__persistence,colorado
recovery_6_24,31,0.0,joint_none_minus_immediate__persistence,colorado
recovery_6_24,32,0.0,joint_none_minus_immediate__persistence,colorado
recovery_6_24,33,0.0,joint_none_minus_immediate__persistence,colorado
recovery_6_24,34,0.0,joint_none_minus_immediate__persistence,colorado
recovery_6_24,35,0.0,joint_none_minus_immediate__persistence,colorado
recovery_6_24,36,0.0,joint_none_minus_immediate__persistence,colorado
recovery_6_24,37,0.0,joint_none_minus_immediate__persistence,colorado
recovery_6_24,38,0.0,joint_none_minus_immediate__persistence,colorado
recovery_6_24,39,0.0,joint_none_minus_immediate__persistence,colorado
recovery_6_24,40,0.0,joint_none_minus_immediate__persistence,colorado
recovery_6_24,41,0.0,joint_none_minus_immediate__persistence,colorado
recovery_6_24,42,0.0,joint_none_minus_immediate__persistence,colorado
recovery_6_24,43,0.0,joint_none_minus_immediate__persistence,colorado
recovery_6_24,44,0.0,joint_none_minus_immediate__persistence,colorado
recovery_6_24,45,0.0,joint_none_minus_immediate__persistence,colorado
recovery_6_24,46,0.0,joint_none_minus_immediate__persistence,colorado
recovery_6_24,47,0.0,joint_none_minus_immediate__persistence,colorado
recovery_6_24,48,0.0,joint_none_minus_immediate__persistence,colorado
recovery_6_24,49,0.0,joint_none_minus_immediate__persistence,colorado
recovery_6_24,50,0.0,joint_none_minus_immediate__persistence,colorado
recovery_6_24,51,0.0,joint_none_minus_immediate__persistence,colorado
outage,26,0.0,joint_gradual_minus_immediate__geometric_persistence,colorado
outage,27,0.0,joint_gradual_minus_immediate__geometric_persistence,colorado
outage,28,0.0,joint_gradual_minus_immediate__geometric_persistence,colorado
outage,29,0.0,joint_gradual_minus_immediate__geometric_persistence,colorado
outage,30,0.0,joint_gradual_minus_immediate__geometric_persistence,colorado
outage,31,0.0,joint_gradual_minus_immediate__geometric_persistence,colorado
outage,32,0.0,joint_gradual_minus_immediate__geometric_persistence,colorado
outage,33,0.0,joint_gradual_minus_immediate__geometric_persistence,colorado
outage,34,0.0,joint_gradual_minus_immediate__geometric_persistence,colorado
outage,35,0.0,joint_gradual_minus_immediate__geometric_persistence,colorado
outage,36,0.0,joint_gradual_minus_immediate__geometric_persistence,colorado
outage,37,0.0,joint_gradual_minus_immediate__geometric_persistence,colorado
outage,38,0.0,joint_gradual_minus_immediate__geometric_persistence,colorado
outage,39,0.0,joint_gradual_minus_immediate__geometric_persistence,colorado
outage,40,0.0,joint_gradual_minus_immediate__geometric_persistence,colorado
outage,41,0.0,joint_gradual_minus_immediate__geometric_persistence,colorado
outage,42,0.0,joint_gradual_minus_immediate__geometric_persistence,colorado
outage,43,0.0,joint_gradual_minus_immediate__geometric_persistence,colorado
outage,44,0.0,joint_gradual_minus_immediate__geometric_persistence,colorado
outage,45,0.0,joint_gradual_minus_immediate__geometric_persistence,colorado
outage,46,0.0,joint_gradual_minus_immediate__geometric_persistence,colorado
outage,47,0.0,joint_gradual_minus_immediate__geometric_persistence,colorado
outage,48,0.0,joint_gradual_minus_immediate__geometric_persistence,colorado
outage,49,0.0,joint_gradual_minus_immediate__geometric_persistence,colorado
outage,50,0.0,joint_gradual_minus_immediate__geometric_persistence,colorado
outage,51,0.0,joint_gradual_minus_immediate__geometric_persistence,colorado
recovery_0_6,26,0.0,joint_gradual_minus_immediate__geometric_persistence,colorado
recovery_0_6,27,0.0,joint_gradual_minus_immediate__geometric_persistence,colorado
recovery_0_6,28,0.0,joint_gradual_minus_immediate__geometric_persistence,colorado
recovery_0_6,29,0.0,joint_gradual_minus_immediate__geometric_persistence,colorado
recovery_0_6,30,0.0,joint_gradual_minus_immediate__geometric_persistence,colorado
recovery_0_6,31,0.0,joint_gradual_minus_immediate__geometric_persistence,colorado
recovery_0_6,32,0.0,joint_gradual_minus_immediate__geometric_persistence,colorado
recovery_0_6,34,0.0,joint_gradual_minus_immediate__geometric_persistence,colorado
recovery_0_6,35,0.0,joint_gradual_minus_immediate__geometric_persistence,colorado
recovery_0_6,36,0.0,joint_gradual_minus_immediate__geometric_persistence,colorado
recovery_0_6,37,0.0,joint_gradual_minus_immediate__geometric_persistence,colorado
recovery_0_6,39,0.0,joint_gradual_minus_immediate__geometric_persistence,colorado
recovery_0_6,40,0.0,joint_gradual_minus_immediate__geometric_persistence,colorado
recovery_0_6,41,0.0,joint_gradual_minus_immediate__geometric_persistence,colorado
recovery_0_6,42,0.0,joint_gradual_minus_immediate__geometric_persistence,colorado
recovery_0_6,45,0.0,joint_gradual_minus_immediate__geometric_persistence,colorado
recovery_0_6,46,0.0,joint_gradual_minus_immediate__geometric_persistence,colorado
recovery_0_6,47,0.0,joint_gradual_minus_immediate__geometric_persistence,colorado
recovery_0_6,48,0.0,joint_gradual_minus_immediate__geometric_persistence,colorado
recovery_0_6,49,0.0,joint_gradual_minus_immediate__geometric_persistence,colorado
recovery_0_6,50,0.0,joint_gradual_minus_immediate__geometric_persistence,colorado
recovery_0_6,51,0.0,joint_gradual_minus_immediate__geometric_persistence,colorado
recovery_6_24,26,0.0,joint_gradual_minus_immediate__geometric_persistence,colorado
recovery_6_24,27,0.0,joint_gradual_minus_immediate__geometric_persistence,colorado
recovery_6_24,28,0.0,joint_gradual_minus_immediate__geometric_persistence,colorado
recovery_6_24,29,0.0,joint_gradual_minus_immediate__geometric_persistence,colorado
recovery_6_24,30,0.0,joint_gradual_minus_immediate__geometric_persistence,colorado
recovery_6_24,31,0.0,joint_gradual_minus_immediate__geometric_persistence,colorado
recovery_6_24,32,0.0,joint_gradual_minus_immediate__geometric_persistence,colorado
recovery_6_24,33,0.0,joint_gradual_minus_immediate__geometric_persistence,colorado
recovery_6_24,34,0.0,joint_gradual_minus_immediate__geometric_persistence,colorado
recovery_6_24,35,0.0,joint_gradual_minus_immediate__geometric_persistence,colorado
recovery_6_24,36,0.0,joint_gradual_minus_immediate__geometric_persistence,colorado
recovery_6_24,37,0.0,joint_gradual_minus_immediate__geometric_persistence,colorado
recovery_6_24,38,0.0,joint_gradual_minus_immediate__geometric_persistence,colorado
recovery_6_24,39,0.0,joint_gradual_minus_immediate__geometric_persistence,colorado
recovery_6_24,40,0.0,joint_gradual_minus_immediate__geometric_persistence,colorado
recovery_6_24,41,0.0,joint_gradual_minus_immediate__geometric_persistence,colorado
recovery_6_24,42,0.0,joint_gradual_minus_immediate__geometric_persistence,colorado
recovery_6_24,43,0.0,joint_gradual_minus_immediate__geometric_persistence,colorado
recovery_6_24,44,0.0,joint_gradual_minus_immediate__geometric_persistence,colorado
recovery_6_24,45,0.0,joint_gradual_minus_immediate__geometric_persistence,colorado
recovery_6_24,46,0.0,joint_gradual_minus_immediate__geometric_persistence,colorado
recovery_6_24,47,0.0,joint_gradual_minus_immediate__geometric_persistence,colorado
recovery_6_24,48,0.0,joint_gradual_minus_immediate__geometric_persistence,colorado
recovery_6_24,49,0.0,joint_gradual_minus_immediate__geometric_persistence,colorado
recovery_6_24,50,0.0,joint_gradual_minus_immediate__geometric_persistence,colorado
recovery_6_24,51,0.0,joint_gradual_minus_immediate__geometric_persistence,colorado
outage,26,0.0,joint_none_minus_immediate__geometric_persistence,colorado
outage,27,0.0,joint_none_minus_immediate__geometric_persistence,colorado
outage,28,0.0,joint_none_minus_immediate__geometric_persistence,colorado
outage,29,0.0,joint_none_minus_immediate__geometric_persistence,colorado
outage,30,0.0,joint_none_minus_immediate__geometric_persistence,colorado
outage,31,0.0,joint_none_minus_immediate__geometric_persistence,colorado
outage,32,0.0,joint_none_minus_immediate__geometric_persistence,colorado
outage,33,0.0,joint_none_minus_immediate__geometric_persistence,colorado
outage,34,0.0,joint_none_minus_immediate__geometric_persistence,colorado
outage,35,0.0,joint_none_minus_immediate__geometric_persistence,colorado
outage,36,0.0,joint_none_minus_immediate__geometric_persistence,colorado
outage,37,0.0,joint_none_minus_immediate__geometric_persistence,colorado
outage,38,0.0,joint_none_minus_immediate__geometric_persistence,colorado
outage,39,0.0,joint_none_minus_immediate__geometric_persistence,colorado
outage,40,0.0,joint_none_minus_immediate__geometric_persistence,colorado
outage,41,0.0,joint_none_minus_immediate__geometric_persistence,colorado
outage,42,0.0,joint_none_minus_immediate__geometric_persistence,colorado
outage,43,0.0,joint_none_minus_immediate__geometric_persistence,colorado
outage,44,0.0,joint_none_minus_immediate__geometric_persistence,colorado
outage,45,0.0,joint_none_minus_immediate__geometric_persistence,colorado
outage,46,0.0,joint_none_minus_immediate__geometric_persistence,colorado
outage,47,0.0,joint_none_minus_immediate__geometric_persistence,colorado
outage,48,0.0,joint_none_minus_immediate__geometric_persistence,colorado
outage,49,0.0,joint_none_minus_immediate__geometric_persistence,colorado
outage,50,0.0,joint_none_minus_immediate__geometric_persistence,colorado
outage,51,0.0,joint_none_minus_immediate__geometric_persistence,colorado
recovery_0_6,26,0.0,joint_none_minus_immediate__geometric_persistence,colorado
recovery_0_6,27,0.0,joint_none_minus_immediate__geometric_persistence,colorado
recovery_0_6,28,0.0,joint_none_minus_immediate__geometric_persistence,colorado
recovery_0_6,29,0.0,joint_none_minus_immediate__geometric_persistence,colorado
recovery_0_6,30,0.0,joint_none_minus_immediate__geometric_persistence,colorado
recovery_0_6,31,0.0,joint_none_minus_immediate__geometric_persistence,colorado
recovery_0_6,32,0.0,joint_none_minus_immediate__geometric_persistence,colorado
recovery_0_6,34,0.0,joint_none_minus_immediate__geometric_persistence,colorado
recovery_0_6,35,0.0,joint_none_minus_immediate__geometric_persistence,colorado
recovery_0_6,36,0.0,joint_none_minus_immediate__geometric_persistence,colorado
recovery_0_6,37,0.0,joint_none_minus_immediate__geometric_persistence,colorado
recovery_0_6,39,0.0,joint_none_minus_immediate__geometric_persistence,colorado
recovery_0_6,40,0.0,joint_none_minus_immediate__geometric_persistence,colorado
