site,population,endpoint,method,nwis,nmae,coverage50,coverage80,coverage90,nwidth90,forecast_target_pairs,strata,min_events_per_stratum,min_cases_per_stratum,wis_kw,width90_kw
reserve10,exclude_bright_zero,recovery_0_6,previous_day,0.08081260702488356,0.12385339542463149,0.5026965196255662,0.8510461004668323,0.9277694064168565,0.6800684530989195,3518,28,27,120,0.0905101198678696,0.7616766674707899
reserve10,exclude_bright_zero,recovery_0_6,raw,0.04786071595923082,0.08880601359774831,0.4138548649551975,0.7790467270062614,0.914925442484755,0.39072580158835285,3518,28,27,120,0.053604001874338524,0.43761289777895523
reserve10,exclude_bright_zero,recovery_0_6,recency,0.04814660424943089,0.08880601359774831,0.5354661489040646,0.8886525918648979,0.9601736230017827,0.41505501636460107,3518,28,27,120,0.0539241967593626,0.46486161832835327
reserve10,exclude_bright_zero,recovery_0_6,rolling,0.04815287860860005,0.08880601359774831,0.5304055405873588,0.8944757459835065,0.9611398072240644,0.41491476951054096,3518,28,27,120,0.05393122404163206,0.46470454185180593
reserve10,exclude_bright_zero,recovery_0_6,single_imputation,0.05503557846006756,0.0908648179314595,0.542572422978188,0.7488305757230369,0.8344198280162803,0.3136676122894443,3518,28,27,120,0.061639847875275676,0.3513077257641776
reserve10,exclude_bright_zero,recovery_6_24,aci_bounded,0.053147834835815255,0.09011066972303203,0.49057976758456506,0.7733003055526588,0.8735174758760393,0.39486524251814414,11775,28,45,411,0.059525575016113094,0.4422490716203215
reserve10,exclude_bright_zero,recovery_6_24,carry_forward,0.0553976086055857,0.09295080290484184,0.39185505566115736,0.6628377348392426,0.7905746391223384,0.3797550457702526,11775,28,45,411,0.06204532163825599,0.42532565126268296
reserve10,exclude_bright_zero,recovery_6_24,geometric_persistence,0.08334666379132312,0.14568865547900606,0.5511346869986158,0.8494027008261938,0.9370203949492686,0.6332614712559537,11775,28,45,411,0.0933482634462819,0.7092528478066682
reserve10,exclude_bright_zero,recovery_6_24,mask50,0.0531443639114229,0.09011066972303203,0.4995621491948018,0.7759436893255017,0.8773057047816294,0.3977801370119739,11775,28,45,411,0.05952168758079365,0.4455137534534108
reserve10,exclude_bright_zero,recovery_6_24,mi_recency,0.06000838044235087,0.09660644730329453,0.498579935342089,0.7977261268222275,0.8978712796581527,0.4040821696179196,11775,28,45,411,0.06720938609543298,0.45257202997206997
reserve10,exclude_bright_zero,recovery_6_24,multiple_imputation,0.06126920369383081,0.09660644730329453,0.5367702559820681,0.7554517440675718,0.8295582299634434,0.31114341956075003,11775,28,45,411,0.0686215081370905,0.3484806299080401
reserve10,exclude_bright_zero,recovery_6_24,persistence,0.11356148732326585,0.2303268708178283,0.5356541696689996,0.8207305293731769,0.9323835509139549,0.741272640734117,11775,28,45,411,0.12718886580205777,0.8302253576222112
reserve10,exclude_bright_zero,recovery_6_24,physical,0.05310460816831143,0.09011066972303203,0.49974011450058164,0.7815181737505504,0.8805361206868859,0.3996848035513025,11775,28,45,411,0.05947716114850881,0.44764697997745884
reserve10,exclude_bright_zero,recovery_6_24,physical_availability,0.05310769389826024,0.09011066972303203,0.4993023794875179,0.7785854992398483,0.8816658718246161,0.4008998713844988,11775,28,45,411,0.05948061716605148,0.4490078559506387
reserve10,exclude_bright_zero,recovery_6_24,physical_recovery,0.05318058732782959,0.09011066972303203,0.5038811795120968,0.7799081625060976,0.8817597482301974,0.40099539869871464,11775,28,45,411,0.059562257807169144,0.44911484654256045
reserve10,exclude_bright_zero,recovery_6_24,previous_day,0.1126956811986419,0.17860140952359022,0.4572203186145403,0.7474510383846467,0.8592298608949187,0.6618694461544523,11775,28,45,411,0.12621916294247895,0.7412937796929867
reserve10,exclude_bright_zero,recovery_6_24,raw,0.05373578131551672,0.09011066972303203,0.3838614902752774,0.6628781904100817,0.803180542345955,0.3720739315217266,11775,28,45,411,0.06018407507337873,0.4167228033043338
reserve10,exclude_bright_zero,recovery_6_24,recency,0.05318144721864732,0.09011066972303203,0.49702417154074413,0.7733591613260208,0.8721336282465398,0.39540240168762136,11775,28,45,411,0.059563220884885006,0.442850689890136
reserve10,exclude_bright_zero,recovery_6_24,rolling,0.05314579881448595,0.09011066972303203,0.49677503554017033,0.773652637232889,0.8715232563276475,0.39468593218330117,11775,28,45,411,0.059523294672224274,0.44204824404529736
reserve10,exclude_bright_zero,recovery_6_24,single_imputation,0.061201837369822806,0.09647486582593742,0.5359074882517859,0.7546078795531963,0.8292245311794159,0.31030400605120834,11775,28,45,411,0.06854605785420155,0.3475404867773534
reserve10,recorded_ac,all,aci_bounded,0.0536034090263839,0.09414732204437423,0.49872916140439505,0.8001941778226825,0.9014113412477899,0.39984685178612345,126688,32,0,3959,0.06003581810954997,0.4478284740004583
reserve10,recorded_ac,all,carry_forward,0.05542050120907652,0.09648052013889431,0.39355740085880275,0.6854635008840616,0.8282394544076788,0.38146394222242913,126688,32,0,3959,0.062070961354165705,0.4272396152891207
reserve10,recorded_ac,all,geometric_persistence,0.08999236255009536,0.15741106350697137,0.5258193356908311,0.8292419171507956,0.9173323440262693,0.6313513885694632,126688,32,0,3959,0.10079144605610682,0.7071135551977988
reserve10,recorded_ac,all,mask50,0.05357713811297205,0.09414732204437423,0.5085801338721899,0.8049696893154837,0.9049396943672645,0.40140771830710714,126688,32,0,3959,0.060006394686528707,0.44957664450396007
reserve10,recorded_ac,all,mi_recency,0.06040140831912113,0.09627934562525049,0.5095825966153069,0.8034225814599646,0.9008193356908311,0.409387996859277,126688,32,0,3959,0.06764957731741567,0.4585145564823903
