site,case_id,case_group,period,phase,method,horizon,n,nwis,nmae,coverage50,coverage80,coverage90,nwidth90,events
reserve10,joint_gradual,primary,evaluation,recovery_6_24,physical,1,412,0.03730817341133648,0.05866703115109794,0.46359223300970875,0.7936893203883495,0.8932038834951457,0.312286893526388,45
reserve10,joint_gradual,primary,evaluation,recovery_6_24,physical,2,418,0.05369400047829442,0.08961226703412552,0.5119617224880383,0.7870813397129187,0.8923444976076556,0.41295465213725174,45
reserve10,joint_gradual,primary,evaluation,recovery_6_24,physical,3,424,0.060554761148100246,0.10582274001577409,0.4882075471698113,0.7665094339622641,0.8608490566037735,0.43490652508037614,45
reserve10,joint_gradual,primary,evaluation,recovery_6_24,physical,4,429,0.06276563521036041,0.10911590758061598,0.5244755244755245,0.7855477855477856,0.8648018648018648,0.43949205453277607,45
reserve10,joint_gradual,primary,evaluation,recovery_6_24,physical_availability,1,412,0.03731755572500674,0.05866703115109794,0.46601941747572817,0.7936893203883495,0.9029126213592233,0.31413777426300366,45
reserve10,joint_gradual,primary,evaluation,recovery_6_24,physical_availability,2,418,0.053628445561054304,0.08961226703412552,0.507177033492823,0.7894736842105263,0.8923444976076556,0.4144303220308571,45
reserve10,joint_gradual,primary,evaluation,recovery_6_24,physical_availability,3,424,0.060567918503046325,0.10582274001577409,0.4882075471698113,0.7641509433962265,0.8608490566037735,0.43659251099992785,45
reserve10,joint_gradual,primary,evaluation,recovery_6_24,physical_availability,4,429,0.06278452765713126,0.10911590758061598,0.5291375291375291,0.7785547785547785,0.8648018648018648,0.4404812854752757,45
reserve10,joint_gradual,primary,evaluation,recovery_6_24,physical_recovery,1,412,0.03733070388521988,0.05866703115109794,0.4684466019417476,0.7912621359223301,0.9029126213592233,0.31351354245435203,45
reserve10,joint_gradual,primary,evaluation,recovery_6_24,physical_recovery,2,418,0.053670863477582036,0.08961226703412552,0.5143540669856459,0.7822966507177034,0.8995215311004785,0.4132443335999319,45
reserve10,joint_gradual,primary,evaluation,recovery_6_24,physical_recovery,3,424,0.0606513625830538,0.10582274001577409,0.5023584905660378,0.7617924528301887,0.8608490566037735,0.4360003970760264,45
reserve10,joint_gradual,primary,evaluation,recovery_6_24,physical_recovery,4,429,0.06294476894693285,0.10911590758061598,0.5268065268065268,0.7832167832167832,0.8578088578088578,0.44162336297026,45
reserve10,joint_gradual,primary,evaluation,recovery_6_24,previous_day,1,412,0.10889419761871248,0.17085990525384304,0.47572815533980584,0.7378640776699029,0.8567961165048543,0.6483746871175919,45
reserve10,joint_gradual,primary,evaluation,recovery_6_24,previous_day,2,418,0.1113325220564258,0.17616352324775003,0.4665071770334928,0.7583732057416268,0.8588516746411483,0.6641296965009291,45
reserve10,joint_gradual,primary,evaluation,recovery_6_24,previous_day,3,424,0.11158866463022739,0.17707823268966194,0.47877358490566035,0.7617924528301887,0.8679245283018868,0.6789999697656949,45
reserve10,joint_gradual,primary,evaluation,recovery_6_24,previous_day,4,429,0.10880090048532816,0.1723175940805722,0.4825174825174825,0.7715617715617715,0.8741258741258742,0.6820275534146408,45
reserve10,joint_gradual,primary,evaluation,recovery_6_24,raw,1,412,0.037618788361641196,0.05866703115109794,0.38349514563106796,0.6723300970873787,0.8446601941747572,0.2963682838930496,45
reserve10,joint_gradual,primary,evaluation,recovery_6_24,raw,2,418,0.054269584392060144,0.08961226703412552,0.37559808612440193,0.6626794258373205,0.7966507177033493,0.3871182371561597,45
reserve10,joint_gradual,primary,evaluation,recovery_6_24,raw,3,424,0.06149160144973542,0.10582274001577409,0.37028301886792453,0.6533018867924528,0.7759433962264151,0.4019626408788276,45
reserve10,joint_gradual,primary,evaluation,recovery_6_24,raw,4,429,0.06363274409906566,0.10911590758061598,0.3752913752913753,0.6503496503496503,0.7785547785547785,0.40243093017785975,45
reserve10,joint_gradual,primary,evaluation,recovery_6_24,recency,1,412,0.0374493592152764,0.05866703115109794,0.46601941747572817,0.7815533980582524,0.883495145631068,0.30819837308914166,45
reserve10,joint_gradual,primary,evaluation,recovery_6_24,recency,2,418,0.0537630241157079,0.08961226703412552,0.49760765550239233,0.7751196172248804,0.8803827751196173,0.4077617239997577,45
reserve10,joint_gradual,primary,evaluation,recovery_6_24,recency,3,424,0.06065629194726502,0.10582274001577409,0.49528301886792453,0.7547169811320755,0.8514150943396226,0.43053564651183657,45
reserve10,joint_gradual,primary,evaluation,recovery_6_24,recency,4,429,0.06283877203206364,0.10911590758061598,0.5151515151515151,0.7762237762237763,0.8484848484848485,0.43410134345978374,45
reserve10,joint_gradual,primary,evaluation,recovery_6_24,rolling,1,412,0.03744391282246071,0.05866703115109794,0.470873786407767,0.7864077669902912,0.883495145631068,0.30775648248840565,45
reserve10,joint_gradual,primary,evaluation,recovery_6_24,rolling,2,418,0.05375022467662678,0.08961226703412552,0.4904306220095694,0.777511961722488,0.8732057416267942,0.4073926247076566,45
reserve10,joint_gradual,primary,evaluation,recovery_6_24,rolling,3,424,0.060567088840305316,0.10582274001577409,0.49764150943396224,0.7523584905660378,0.8537735849056604,0.4297478090310063,45
reserve10,joint_gradual,primary,evaluation,recovery_6_24,rolling,4,429,0.06275975370259575,0.10911590758061598,0.5174825174825175,0.7692307692307693,0.8531468531468531,0.4328604429812511,45
reserve10,joint_gradual,primary,evaluation,recovery_6_24,single_imputation,1,412,0.04182613312211397,0.06558872873315712,0.6213592233009708,0.808252427184466,0.8689320388349514,0.25857578253078434,45
reserve10,joint_gradual,primary,evaluation,recovery_6_24,single_imputation,2,418,0.061404789160299726,0.09752172286594565,0.5191387559808612,0.7535885167464115,0.8181818181818182,0.3118410954956582,45
reserve10,joint_gradual,primary,evaluation,recovery_6_24,single_imputation,3,424,0.06928233889656647,0.10912670508871272,0.5094339622641509,0.7216981132075472,0.8042452830188679,0.32947537326390913,45
reserve10,joint_gradual,primary,evaluation,recovery_6_24,single_imputation,4,429,0.07495718545032302,0.11786689077170862,0.4731934731934732,0.710955710955711,0.8111888111888111,0.34028894522628084,45
reserve10,joint_gradual,primary,warmup,normal,aci_bounded,1,220,0.04200089090195597,0.06723836438626632,0.4590909090909091,0.740909090909091,0.8818181818181818,0.3325404769707659,0
reserve10,joint_gradual,primary,warmup,normal,aci_bounded,2,220,0.06093468558045736,0.10395639449483692,0.4318181818181818,0.7272727272727273,0.8727272727272727,0.4787616961545353,0
reserve10,joint_gradual,primary,warmup,normal,aci_bounded,3,221,0.07131328631505165,0.12863576657347217,0.4796380090497738,0.7647058823529411,0.8733031674208145,0.5028814282562465,0
reserve10,joint_gradual,primary,warmup,normal,aci_bounded,4,222,0.0759851581427666,0.1404906986458725,0.4954954954954955,0.7252252252252253,0.8288288288288288,0.5089796451636279,0
reserve10,joint_gradual,primary,warmup,normal,carry_forward,1,220,0.046283793324978346,0.0720274909689731,0.40454545454545454,0.7045454545454546,0.8772727272727273,0.3898676221442182,0
reserve10,joint_gradual,primary,warmup,normal,carry_forward,2,220,0.063078805841058,0.1065065692841127,0.33181818181818185,0.6409090909090909,0.8363636363636363,0.4738405424556916,0
reserve10,joint_gradual,primary,warmup,normal,carry_forward,3,221,0.07209553125160287,0.12349772760561249,0.3393665158371041,0.6244343891402715,0.7873303167420814,0.4898872530916992,0
reserve10,joint_gradual,primary,warmup,normal,carry_forward,4,222,0.07600816531888642,0.13493154537244656,0.34684684684684686,0.6216216216216216,0.7657657657657657,0.4935258321924975,0
reserve10,joint_gradual,primary,warmup,normal,geometric_persistence,1,220,0.05280543816976869,0.08212385934489862,0.45,0.8090909090909091,0.8863636363636364,0.37023515550771785,0
reserve10,joint_gradual,primary,warmup,normal,geometric_persistence,2,220,0.08063739219003098,0.13226837520964096,0.4863636363636364,0.7909090909090909,0.8818181818181818,0.513909701446525,0
reserve10,joint_gradual,primary,warmup,normal,geometric_persistence,3,221,0.09912279554715844,0.17525192216595467,0.45248868778280543,0.7782805429864253,0.8959276018099548,0.6297290098674387,0
reserve10,joint_gradual,primary,warmup,normal,geometric_persistence,4,222,0.11628328115953623,0.21808406331777672,0.45495495495495497,0.7702702702702703,0.8828828828828829,0.6758956913174107,0
reserve10,joint_gradual,primary,warmup,normal,mask50,1,220,0.04200744363626511,0.06723836438626632,0.4681818181818182,0.740909090909091,0.8863636363636364,0.33513849400437773,0
reserve10,joint_gradual,primary,warmup,normal,mask50,2,220,0.06096320125144361,0.10395639449483692,0.43636363636363634,0.7272727272727273,0.8818181818181818,0.4830031162704933,0
reserve10,joint_gradual,primary,warmup,normal,mask50,3,221,0.07135637654136379,0.12863576657347217,0.4660633484162896,0.746606334841629,0.8733031674208145,0.5051048210077651,0
reserve10,joint_gradual,primary,warmup,normal,mask50,4,222,0.07603155138958738,0.1404906986458725,0.481981981981982,0.7162162162162162,0.8198198198198198,0.5107341009349877,0
reserve10,joint_gradual,primary,warmup,normal,mi_recency,1,220,0.04698498091064241,0.07503835448996134,0.5909090909090909,0.8136363636363636,0.8954545454545455,0.3051308315511713,0
reserve10,joint_gradual,primary,warmup,normal,mi_recency,2,220,0.06278822628750257,0.10624741074421575,0.5227272727272727,0.8136363636363636,0.8818181818181818,0.41526757686681387,0
reserve10,joint_gradual,primary,warmup,normal,mi_recency,3,221,0.07261004565734737,0.12465127721251913,0.5067873303167421,0.7828054298642534,0.8914027149321267,0.49711658579582685,0
reserve10,joint_gradual,primary,warmup,normal,mi_recency,4,222,0.07872181021807949,0.13643493083233915,0.5225225225225225,0.7702702702702703,0.8873873873873874,0.5200999904942352,0
reserve10,joint_gradual,primary,warmup,normal,multiple_imputation,1,220,0.04731426827018763,0.07503835448996134,0.5954545454545455,0.7954545454545454,0.85,0.2539041425600869,0
reserve10,joint_gradual,primary,warmup,normal,multiple_imputation,2,220,0.06443478100848164,0.10624741074421575,0.4590909090909091,0.6909090909090909,0.8136363636363636,0.30963237364255275,0
reserve10,joint_gradual,primary,warmup,normal,multiple_imputation,3,221,0.07562801001544651,0.12465127721251913,0.3891402714932127,0.665158371040724,0.7828054298642534,0.33152793999023594,0
reserve10,joint_gradual,primary,warmup,normal,multiple_imputation,4,222,0.08261549826262335,0.13643493083233915,0.3738738738738739,0.6261261261261262,0.7477477477477478,0.34995629555983965,0
reserve10,joint_gradual,primary,warmup,normal,persistence,1,220,0.07311435320776805,0.1282073105790043,0.5681818181818182,0.8045454545454546,0.9136363636363637,0.46144644685352404,0
reserve10,joint_gradual,primary,warmup,normal,persistence,2,220,0.10895671172173585,0.20823266878787877,0.5409090909090909,0.8136363636363636,0.8636363636363636,0.6470390988460497,0
reserve10,joint_gradual,primary,warmup,normal,persistence,3,221,0.13148051223344387,0.2654381621114792,0.502262443438914,0.7828054298642534,0.8733031674208145,0.7478635598741179,0
reserve10,joint_gradual,primary,warmup,normal,persistence,4,222,0.1418049735615103,0.300916808600118,0.481981981981982,0.8063063063063063,0.8783783783783784,0.7903364733396343,0
reserve10,joint_gradual,primary,warmup,normal,physical,1,220,0.04198754497070819,0.06723836438626632,0.4727272727272727,0.75,0.8863636363636364,0.3372032715732299,0
reserve10,joint_gradual,primary,warmup,normal,physical,2,220,0.06088976857295922,0.10395639449483692,0.4409090909090909,0.7272727272727273,0.8909090909090909,0.4840221759481381,0
reserve10,joint_gradual,primary,warmup,normal,physical,3,221,0.07127418005154289,0.12863576657347217,0.4796380090497738,0.7647058823529411,0.8733031674208145,0.5065360788307596,0
reserve10,joint_gradual,primary,warmup,normal,physical,4,222,0.07603150984055798,0.1404906986458725,0.4864864864864865,0.7432432432432432,0.8378378378378378,0.5131427940406222,0
reserve10,joint_gradual,primary,warmup,normal,physical_availability,1,220,0.042006214170888186,0.06723836438626632,0.4727272727272727,0.7545454545454545,0.8909090909090909,0.3393525632364487,0
reserve10,joint_gradual,primary,warmup,normal,physical_availability,2,220,0.06091657206604403,0.10395639449483692,0.42727272727272725,0.7318181818181818,0.8909090909090909,0.4854170362225153,0
reserve10,joint_gradual,primary,warmup,normal,physical_availability,3,221,0.07131669204268747,0.12863576657347217,0.47058823529411764,0.7601809954751131,0.8642533936651584,0.5082960491696397,0
reserve10,joint_gradual,primary,warmup,normal,physical_availability,4,222,0.07610767847302663,0.1404906986458725,0.4774774774774775,0.7252252252252253,0.8333333333333334,0.5139405698640142,0
reserve10,joint_gradual,primary,warmup,normal,physical_recovery,1,220,0.04201821253445714,0.06723836438626632,0.4727272727272727,0.7636363636363637,0.8954545454545455,0.34153028654477147,0
reserve10,joint_gradual,primary,warmup,normal,physical_recovery,2,220,0.06090981077070668,0.10395639449483692,0.45,0.7272727272727273,0.8909090909090909,0.48506223526148656,0
reserve10,joint_gradual,primary,warmup,normal,physical_recovery,3,221,0.07134565250431384,0.12863576657347217,0.45701357466063347,0.746606334841629,0.8642533936651584,0.5064463321155077,0
reserve10,joint_gradual,primary,warmup,normal,physical_recovery,4,222,0.0761167580524919,0.1404906986458725,0.4774774774774775,0.7207207207207207,0.8198198198198198,0.5161073205577932,0
reserve10,joint_gradual,primary,warmup,normal,previous_day,1,220,0.1110356295515398,0.1687831453652597,0.32727272727272727,0.6681818181818182,0.8318181818181818,0.5509150182912269,0
reserve10,joint_gradual,primary,warmup,normal,previous_day,2,220,0.10946512129103132,0.1672442015029762,0.33636363636363636,0.6909090909090909,0.8409090909090909,0.571182169687669,0
reserve10,joint_gradual,primary,warmup,normal,previous_day,3,221,0.10847259057524933,0.1666583324929972,0.334841628959276,0.7013574660633484,0.8597285067873304,0.5906799123915911,0
reserve10,joint_gradual,primary,warmup,normal,previous_day,4,222,0.10839541721008955,0.16726133875382077,0.3333333333333333,0.7162162162162162,0.8603603603603603,0.5998052703312687,0
reserve10,joint_gradual,primary,warmup,normal,raw,1,220,0.04211563604903419,0.06723836438626632,0.38181818181818183,0.6863636363636364,0.8681818181818182,0.3271313891430648,0
reserve10,joint_gradual,primary,warmup,normal,raw,2,220,0.0614218321947888,0.10395639449483692,0.3181818181818182,0.5818181818181818,0.8272727272727273,0.4689763912943176,0
reserve10,joint_gradual,primary,warmup,normal,raw,3,221,0.07191860829642455,0.12863576657347217,0.3665158371040724,0.5882352941176471,0.7828054298642534,0.4814962238541265,0
reserve10,joint_gradual,primary,warmup,normal,raw,4,222,0.07665839499975012,0.1404906986458725,0.3918918918918919,0.5720720720720721,0.7657657657657657,0.48823551798359094,0
reserve10,joint_gradual,primary,warmup,normal,recency,1,220,0.042000739634992325,0.06723836438626632,0.4636363636363636,0.7454545454545455,0.8818181818181818,0.33358454626753015,0
reserve10,joint_gradual,primary,warmup,normal,recency,2,220,0.06096593146783958,0.10395639449483692,0.4318181818181818,0.7227272727272728,0.8772727272727273,0.48021024434104,0
reserve10,joint_gradual,primary,warmup,normal,recency,3,221,0.07130266013883826,0.12863576657347217,0.47058823529411764,0.755656108597285,0.8733031674208145,0.5029400073420724,0
reserve10,joint_gradual,primary,warmup,normal,recency,4,222,0.07604540982867444,0.1404906986458725,0.4864864864864865,0.7207207207207207,0.8198198198198198,0.5102213510792019,0
reserve10,joint_gradual,primary,warmup,normal,rolling,1,220,0.04199865368783301,0.06723836438626632,0.4590909090909091,0.7363636363636363,0.8818181818181818,0.33285789281515027,0
reserve10,joint_gradual,primary,warmup,normal,rolling,2,220,0.06096433256049816,0.10395639449483692,0.42272727272727273,0.7227272727272728,0.8727272727272727,0.47809742423659934,0
reserve10,joint_gradual,primary,warmup,normal,rolling,3,221,0.07125833547631842,0.12863576657347217,0.4751131221719457,0.755656108597285,0.8687782805429864,0.5012339867829011,0
reserve10,joint_gradual,primary,warmup,normal,rolling,4,222,0.0759855805044713,0.1404906986458725,0.4954954954954955,0.7162162162162162,0.8153153153153153,0.5059310963696962,0
reserve10,joint_gradual,primary,warmup,normal,single_imputation,1,220,0.0473380775686415,0.07513111812312799,0.5954545454545455,0.7954545454545454,0.85,0.25389610406179136,0
reserve10,joint_gradual,primary,warmup,normal,single_imputation,2,220,0.0644361305917547,0.10629795761613636,0.4590909090909091,0.6909090909090909,0.8136363636363636,0.3094646424078994,0
reserve10,joint_gradual,primary,warmup,normal,single_imputation,3,221,0.07559253555013236,0.12461764624305158,0.3891402714932127,0.665158371040724,0.7828054298642534,0.3313843765434757,0
reserve10,joint_gradual,primary,warmup,normal,single_imputation,4,222,0.0827411118362743,0.13664922807811034,0.3738738738738739,0.6261261261261262,0.7477477477477478,0.3497673811566771,0
reserve10,joint_gradual,primary,warmup,outage,aci_bounded,1,30,0.0862083840664427,0.16410429257883405,0.5333333333333333,0.7666666666666667,0.9333333333333333,0.6230625078148975,4
reserve10,joint_gradual,primary,warmup,outage,aci_bounded,2,30,0.08098184149998769,0.149657521573865,0.5666666666666667,0.8,0.9,0.602157279316709,4
reserve10,joint_gradual,primary,warmup,outage,aci_bounded,3,29,0.08358124289076982,0.17436674412678063,0.5517241379310345,0.8275862068965517,0.9310344827586207,0.593783312256203,4
reserve10,joint_gradual,primary,warmup,outage,aci_bounded,4,28,0.08278416438188996,0.18606392255864593,0.5357142857142857,0.8928571428571429,0.9285714285714286,0.5643092877520421,4
reserve10,joint_gradual,primary,warmup,outage,carry_forward,1,30,0.11366285833153272,0.2326007965665398,0.23333333333333334,0.5666666666666667,0.7,0.5196765438419578,4
reserve10,joint_gradual,primary,warmup,outage,carry_forward,2,30,0.10626255969220483,0.23014356612140505,0.16666666666666666,0.6,0.7666666666666667,0.5540603360677917,4
reserve10,joint_gradual,primary,warmup,outage,carry_forward,3,29,0.09792764393396808,0.22911216608137272,0.1724137931034483,0.5517241379310345,0.7241379310344828,0.5328705615499656,4
reserve10,joint_gradual,primary,warmup,outage,carry_forward,4,28,0.09422873871336235,0.21274626682700215,0.07142857142857142,0.4642857142857143,0.6785714285714286,0.5122216655664814,4
reserve10,joint_gradual,primary,warmup,outage,geometric_persistence,1,30,0.2810865143930146,0.37537766734299693,0.23333333333333334,0.3,0.4,0.2916443356034129,4
reserve10,joint_gradual,primary,warmup,outage,geometric_persistence,2,30,0.22078316855625013,0.37515417167133,0.23333333333333334,0.4666666666666667,0.5333333333333333,0.42442873551009097,4
reserve10,joint_gradual,primary,warmup,outage,geometric_persistence,3,29,0.18697855238427033,0.38057192040629967,0.2413793103448276,0.5862068965517241,0.7241379310344828,0.5628148085284231,4
reserve10,joint_gradual,primary,warmup,outage,geometric_persistence,4,28,0.1661016822170757,0.37354281498673375,0.25,0.6785714285714286,0.8214285714285714,0.603162528970247,4
reserve10,joint_gradual,primary,warmup,outage,mask50,1,30,0.08624728572683692,0.16410429257883405,0.5333333333333333,0.7666666666666667,0.9333333333333333,0.6235670517118684,4
reserve10,joint_gradual,primary,warmup,outage,mask50,2,30,0.08057444731984871,0.149657521573865,0.5666666666666667,0.8,0.9333333333333333,0.5978289783440904,4
reserve10,joint_gradual,primary,warmup,outage,mask50,3,29,0.08340851881511156,0.17436674412678063,0.5517241379310345,0.8275862068965517,0.9310344827586207,0.5905671452038843,4
reserve10,joint_gradual,primary,warmup,outage,mask50,4,28,0.08287737143310334,0.18606392255864593,0.5,0.8928571428571429,0.9285714285714286,0.5658273280438924,4
reserve10,joint_gradual,primary,warmup,outage,mi_recency,1,30,0.07998307117514578,0.15638721144952486,0.4,0.7666666666666667,0.9333333333333333,0.5300347388662916,4
reserve10,joint_gradual,primary,warmup,outage,mi_recency,2,30,0.08408304620139098,0.1612092068971706,0.26666666666666666,0.7666666666666667,0.9,0.5026399141281577,4
reserve10,joint_gradual,primary,warmup,outage,mi_recency,3,29,0.10029721305178516,0.18205049990498254,0.3448275862068966,0.6551724137931034,0.7931034482758621,0.5214961817420485,4
reserve10,joint_gradual,primary,warmup,outage,mi_recency,4,28,0.09508032992140954,0.1763635765110326,0.35714285714285715,0.6071428571428571,0.8214285714285714,0.5155988157987491,4
reserve10,joint_gradual,primary,warmup,outage,multiple_imputation,1,30,0.07998494676321609,0.15638721144952486,0.4,0.7333333333333333,0.8666666666666667,0.4744871687026995,4
reserve10,joint_gradual,primary,warmup,outage,multiple_imputation,2,30,0.088053125096878,0.1612092068971706,0.26666666666666666,0.6333333333333333,0.7666666666666667,0.409347022486696,4
reserve10,joint_gradual,primary,warmup,outage,multiple_imputation,3,29,0.11092495481619126,0.18205049990498254,0.3103448275862069,0.4482758620689655,0.5517241379310345,0.3896110226351272,4
reserve10,joint_gradual,primary,warmup,outage,multiple_imputation,4,28,0.10849842069260654,0.1763635765110326,0.2857142857142857,0.5,0.5714285714285714,0.37721360609649374,4
reserve10,joint_gradual,primary,warmup,outage,persistence,1,30,0.252432258506413,0.37050129122023806,0.26666666666666666,0.3333333333333333,0.43333333333333335,0.34274136180431547,4
reserve10,joint_gradual,primary,warmup,outage,persistence,2,30,0.19713380563688704,0.37149949626488094,0.3,0.4666666666666667,0.6333333333333333,0.4935630088541666,4
reserve10,joint_gradual,primary,warmup,outage,persistence,3,29,0.17681891764596894,0.3830219368688424,0.3103448275862069,0.6206896551724138,0.7586206896551724,0.6021148391587129,4
reserve10,joint_gradual,primary,warmup,outage,persistence,4,28,0.15439387725013662,0.37033603936543363,0.35714285714285715,0.6785714285714286,0.8214285714285714,0.6338287016369047,4
reserve10,joint_gradual,primary,warmup,outage,physical,1,30,0.0861413998087002,0.16410429257883405,0.5333333333333333,0.8,0.9333333333333333,0.6262243261113887,4
reserve10,joint_gradual,primary,warmup,outage,physical,2,30,0.08083962042233835,0.149657521573865,0.5666666666666667,0.8,0.9333333333333333,0.6040251046225689,4
reserve10,joint_gradual,primary,warmup,outage,physical,3,29,0.08320295077000349,0.17436674412678063,0.6551724137931034,0.8620689655172413,0.9655172413793104,0.595981609843254,4
reserve10,joint_gradual,primary,warmup,outage,physical,4,28,0.08242440763727188,0.18606392255864593,0.5357142857142857,0.8928571428571429,0.9285714285714286,0.572233290747627,4
reserve10,joint_gradual,primary,warmup,outage,physical_availability,1,30,0.0861501084272033,0.16410429257883405,0.5333333333333333,0.8,0.9333333333333333,0.6241238078844525,4
reserve10,joint_gradual,primary,warmup,outage,physical_availability,2,30,0.08087880113291192,0.149657521573865,0.5666666666666667,0.8,0.9,0.6000176385234017,4
reserve10,joint_gradual,primary,warmup,outage,physical_availability,3,29,0.08342161731378499,0.17436674412678063,0.6551724137931034,0.8275862068965517,0.9310344827586207,0.5921672352609512,4
reserve10,joint_gradual,primary,warmup,outage,physical_availability,4,28,0.08249333504384841,0.18606392255864593,0.5714285714285714,0.8928571428571429,0.9285714285714286,0.5728605870488847,4
reserve10,joint_gradual,primary,warmup,outage,physical_recovery,1,30,0.0861501084272033,0.16410429257883405,0.5333333333333333,0.8,0.9333333333333333,0.6241238078844525,4
reserve10,joint_gradual,primary,warmup,outage,physical_recovery,2,30,0.08087880113291192,0.149657521573865,0.5666666666666667,0.8,0.9,0.6000176385234017,4
reserve10,joint_gradual,primary,warmup,outage,physical_recovery,3,29,0.08342161731378499,0.17436674412678063,0.6551724137931034,0.8275862068965517,0.9310344827586207,0.5921672352609512,4
reserve10,joint_gradual,primary,warmup,outage,physical_recovery,4,28,0.08249333504384841,0.18606392255864593,0.5714285714285714,0.8928571428571429,0.9285714285714286,0.5728605870488847,4
reserve10,joint_gradual,primary,warmup,outage,previous_day,1,30,0.09475988959185444,0.1549969332093254,0.3333333333333333,0.7666666666666667,0.8333333333333334,0.538878527079613,4
reserve10,joint_gradual,primary,warmup,outage,previous_day,2,30,0.09789898683887825,0.16706163421626982,0.26666666666666666,0.7333333333333333,0.8333333333333334,0.5599665399243551,4
reserve10,joint_gradual,primary,warmup,outage,previous_day,3,29,0.10316944339029145,0.17874120949302133,0.27586206896551724,0.6896551724137931,0.8275862068965517,0.5821761117046387,4
reserve10,joint_gradual,primary,warmup,outage,previous_day,4,28,0.10003824961970055,0.17280988115433674,0.2857142857142857,0.6428571428571429,0.8214285714285714,0.5563965762967688,4
reserve10,joint_gradual,primary,warmup,outage,raw,1,30,0.08629282553690772,0.16410429257883405,0.5,0.7333333333333333,0.8333333333333334,0.611780724096339,4
reserve10,joint_gradual,primary,warmup,outage,raw,2,30,0.08066205794270519,0.149657521573865,0.5,0.7666666666666667,0.8333333333333334,0.5789050252539126,4
reserve10,joint_gradual,primary,warmup,outage,raw,3,29,0.08444266630699637,0.17436674412678063,0.41379310344827586,0.5517241379310345,0.7586206896551724,0.5596795956170307,4
reserve10,joint_gradual,primary,warmup,outage,raw,4,28,0.0851894670618972,0.18606392255864593,0.14285714285714285,0.5357142857142857,0.7142857142857143,0.5418468801689256,4
reserve10,joint_gradual,primary,warmup,outage,recency,1,30,0.0862072535854588,0.16410429257883405,0.5333333333333333,0.7666666666666667,0.9333333333333333,0.6236914395414868,4
reserve10,joint_gradual,primary,warmup,outage,recency,2,30,0.08052880918800637,0.149657521573865,0.5666666666666667,0.8,0.9333333333333333,0.5984351091636851,4
reserve10,joint_gradual,primary,warmup,outage,recency,3,29,0.08339752443727268,0.17436674412678063,0.5517241379310345,0.8275862068965517,0.9310344827586207,0.5904730407953619,4
reserve10,joint_gradual,primary,warmup,outage,recency,4,28,0.08278023475523641,0.18606392255864593,0.5,0.8928571428571429,0.9285714285714286,0.56585860093053,4
reserve10,joint_gradual,primary,warmup,outage,rolling,1,30,0.08615987675355898,0.16410429257883405,0.5333333333333333,0.7666666666666667,0.9333333333333333,0.6215256272389628,4
reserve10,joint_gradual,primary,warmup,outage,rolling,2,30,0.08059069496273019,0.149657521573865,0.5666666666666667,0.8,0.9,0.5950151597613786,4
reserve10,joint_gradual,primary,warmup,outage,rolling,3,29,0.08340483679798676,0.17436674412678063,0.5517241379310345,0.8275862068965517,0.9310344827586207,0.5860158205871843,4
reserve10,joint_gradual,primary,warmup,outage,rolling,4,28,0.08288262898865552,0.18606392255864593,0.5,0.8571428571428571,0.9285714285714286,0.5614627957246993,4
reserve10,joint_gradual,primary,warmup,outage,single_imputation,1,30,0.09571840243572897,0.14655678222465374,0.26666666666666666,0.43333333333333335,0.5333333333333333,0.26591427004100926,4
reserve10,joint_gradual,primary,warmup,outage,single_imputation,2,30,0.10239649672930613,0.160008635914398,0.3,0.5333333333333333,0.6333333333333333,0.3149271024895551,4
reserve10,joint_gradual,primary,warmup,outage,single_imputation,3,29,0.11491274919614825,0.17477433001871043,0.3103448275862069,0.4827586206896552,0.5517241379310345,0.34078262087286554,4
reserve10,joint_gradual,primary,warmup,outage,single_imputation,4,28,0.11353558860947933,0.17821659360993594,0.25,0.4642857142857143,0.5357142857142857,0.35014157523576594,4
reserve10,joint_gradual,primary,warmup,recovery_0_6,aci_bounded,1,4,0.011029522273087448,0.008838256501239903,0.5,1.0,1.0,0.21438381322118547,2
reserve10,joint_gradual,primary,warmup,recovery_0_6,aci_bounded,2,3,0.01582260130491536,0.024615906689268195,1.0,1.0,1.0,0.2071915004114231,2
reserve10,joint_gradual,primary,warmup,recovery_0_6,aci_bounded,3,3,0.022370770585011662,0.013673819917776267,1.0,1.0,1.0,0.23773850538081898,2
reserve10,joint_gradual,primary,warmup,recovery_0_6,aci_bounded,4,3,0.038989741873895256,0.042351336493680496,1.0,1.0,1.0,0.381255277498604,1
reserve10,joint_gradual,primary,warmup,recovery_0_6,carry_forward,1,4,0.011056917838131699,0.009913836890141234,1.0,1.0,1.0,0.23635359139025985,2
reserve10,joint_gradual,primary,warmup,recovery_0_6,carry_forward,2,3,0.015444461287403892,0.023923875152347358,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.18936739595705218,2
reserve10,joint_gradual,primary,warmup,recovery_0_6,carry_forward,3,3,0.022756280069399466,0.03702242758313632,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.2298323309752726,2
reserve10,joint_gradual,primary,warmup,recovery_0_6,carry_forward,4,3,0.037210420351310315,0.050356696133767066,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.36344131608879865,1
